Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
12-06-2023 17:55:09.103,2346,6,9,11,-6,,,,
12-06-2023 17:55:09.122,2347,6,11,8,-6,,,,
12-06-2023 17:55:09.138,2348,7,11,6,-6,,,,
12-06-2023 17:55:09.160,2349,9,8,2,-7,,,,
12-06-2023 17:55:09.179,2350,11,5,3,-7,,,,
12-06-2023 17:55:09.202,2351,16,4,4,-6,,,,
12-06-2023 17:55:09.218,2352,19,3,5,-6,,,,
12-06-2023 17:55:09.240,2353,24,4,6,-6,,,,
12-06-2023 17:55:09.264,2354,30,3,7,-5,,,,
12-06-2023 17:55:09.280,2355,32,3,8,-4,,,,
12-06-2023 17:55:09.303,2356,33,0,7,-5,,,,
12-06-2023 17:55:09.321,2357,29,-2,8,-6,,,,
12-06-2023 17:55:09.343,2358,26,0,12,-8,,,,
12-06-2023 17:55:09.361,2359,24,1,17,-9,,,,
12-06-2023 17:55:09.379,2360,25,1,25,-9,,,,
12-06-2023 17:55:09.399,2361,26,0,19,-11,,,,
12-06-2023 17:55:09.419,2362,24,-1,6,-13,,,,
12-06-2023 17:55:09.445,2363,22,-3,9,-14,,,,
12-06-2023 17:55:09.463,2364,19,-2,6,-11,,,,
12-06-2023 17:55:09.481,2365,17,0,7,-9,,,,
12-06-2023 17:55:09.505,2366,16,0,12,-10,,,,
12-06-2023 17:55:09.520,2367,16,0,16,-7,,,,
12-06-2023 17:55:09.541,2368,15,2,12,3,,,,
12-06-2023 17:55:09.561,2369,17,2,19,-5,,,,
12-06-2023 17:55:09.580,2370,19,2,19,-5,,,,
12-06-2023 17:55:09.599,2371,21,3,18,-5,,,,
12-06-2023 17:55:09.623,2372,22,5,17,-5,,,,
12-06-2023 17:55:09.642,2373,24,6,15,-5,,,,
12-06-2023 17:55:09.659,2374,28,4,14,-5,,,,
12-06-2023 17:55:09.680,2375,34,5,12,-4,,,,
12-06-2023 17:55:09.702,2376,36,5,11,-5,,,,
12-06-2023 17:55:09.724,2377,32,7,9,-5,,,,
12-06-2023 17:55:09.739,2378,28,11,8,-5,,,,
12-06-2023 17:55:09.761,2379,24,12,9,-6,,,,
12-06-2023 17:55:09.783,2380,16,16,10,-6,,,,
12-06-2023 17:55:09.803,2381,9,18,10,-6,,,,
12-06-2023 17:55:09.824,2382,4,21,8,-6,,,,
12-06-2023 17:55:09.845,2383,3,20,6,-6,,,,
12-06-2023 17:55:09.860,2384,3,18,2,-7,,,,
12-06-2023 17:55:09.881,2385,5,17,3,-6,,,,
12-06-2023 17:55:09.904,2386,9,12,5,-6,,,,
12-06-2023 17:55:09.921,2387,15,6,6,-6,,,,
12-06-2023 17:55:09.939,2388,16,8,7,-6,,,,
12-06-2023 17:55:09.964,2389,21,9,7,-5,,,,
12-06-2023 17:55:09.982,2390,25,6,8,-5,,,,
12-06-2023 17:55:09.999,2391,26,6,8,-6,,,,
12-06-2023 17:55:10.024,2392,22,6,11,-6,,,,
12-06-2023 17:55:10.040,2393,18,7,16,-6,,,,
12-06-2023 17:55:10.062,2394,14,7,23,-4,,,,
12-06-2023 17:55:10.083,2395,10,7,31,-7,,,,
12-06-2023 17:55:10.104,2396,7,8,17,-7,,,,
12-06-2023 17:55:10.126,2397,4,9,8,-8,,,,
12-06-2023 17:55:10.141,2398,2,9,10,-9,,,,
12-06-2023 17:55:10.162,2399,3,9,4,-6,,,,
12-06-2023 17:55:10.180,2400,4,9,4,-4,,,,
12-06-2023 17:55:10.204,2401,5,9,7,-4,,,,
12-06-2023 17:55:10.222,2402,6,9,11,-4,,,,
12-06-2023 17:55:10.240,2403,7,9,13,-6,,,,
12-06-2023 17:55:10.264,2404,8,9,19,-2,,,,
12-06-2023 17:55:10.280,2405,8,8,15,2,,,,
12-06-2023 17:55:10.299,2406,9,7,20,-1,,,,
12-06-2023 17:55:10.322,2407,10,6,20,3,,,,
12-06-2023 17:55:10.343,2408,10,7,23,-1,,,,
12-06-2023 17:55:10.364,2409,16,6,18,-3,,,,
12-06-2023 17:55:10.381,2410,21,6,17,-2,,,,
12-06-2023 17:55:10.404,2411,22,10,12,-3,,,,
12-06-2023 17:55:10.423,2412,20,13,9,-4,,,,
12-06-2023 17:55:10.440,2413,17,14,8,-4,,,,
12-06-2023 17:55:10.460,2414,8,13,3,-4,,,,
12-06-2023 17:55:10.483,2415,8,15,0,-5,,,,
12-06-2023 17:55:10.499,2416,9,15,1,-5,,,,
12-06-2023 17:55:10.523,2417,13,17,3,-5,,,,
12-06-2023 17:55:10.544,2418,18,14,4,-5,,,,
12-06-2023 17:55:10.560,2419,21,7,5,-5,,,,
12-06-2023 17:55:10.580,2420,25,8,6,-4,,,,
12-06-2023 17:55:10.600,2421,26,9,7,-4,,,,
12-06-2023 17:55:10.622,2422,30,9,8,-4,,,,
12-06-2023 17:55:10.638,2423,29,7,8,-4,,,,
12-06-2023 17:55:10.659,2424,27,6,9,-5,,,,
12-06-2023 17:55:10.680,2425,23,6,10,-6,,,,
12-06-2023 17:55:10.700,2426,21,6,13,-4,,,,
12-06-2023 17:55:10.721,2427,20,4,28,-6,,,,
12-06-2023 17:55:10.741,2428,19,2,19,-10,,,,
12-06-2023 17:55:10.763,2429,19,2,9,-6,,,,
12-06-2023 17:55:10.781,2430,16,3,8,-10,,,,
12-06-2023 17:55:10.804,2431,14,3,9,-11,,,,
12-06-2023 17:55:10.825,2432,9,7,10,-10,,,,
12-06-2023 17:55:10.844,2433,8,8,15,-10,,,,
12-06-2023 17:55:10.859,2434,7,9,17,-8,,,,
12-06-2023 17:55:10.883,2435,8,8,15,-3,,,,
12-06-2023 17:55:10.901,2436,9,6,17,-5,,,,
12-06-2023 17:55:10.922,2437,7,7,22,-5,,,,
12-06-2023 17:55:10.940,2438,12,10,23,-5,,,,
12-06-2023 17:55:10.964,2439,23,8,23,-4,,,,
12-06-2023 17:55:10.981,2440,24,6,21,-4,,,,
12-06-2023 17:55:11.000,2441,25,11,20,-5,,,,
12-06-2023 17:55:11.023,2442,21,12,18,-5,,,,
12-06-2023 17:55:11.042,2443,17,13,14,-5,,,,
12-06-2023 17:55:11.064,2444,13,15,10,-6,,,,
12-06-2023 17:55:11.080,2445,11,17,8,-6,,,,
12-06-2023 17:55:11.101,2446,5,22,6,-7,,,,
12-06-2023 17:55:11.123,2447,6,21,5,-7,,,,
12-06-2023 17:55:11.144,2448,5,19,5,-7,,,,
12-06-2023 17:55:11.159,2449,6,17,6,-7,,,,
12-06-2023 17:55:11.180,2450,10,16,7,-7,,,,
12-06-2023 17:55:11.201,2451,14,14,8,-6,,,,
12-06-2023 17:55:11.223,2452,18,7,9,-6,,,,
12-06-2023 17:55:11.243,2453,22,9,10,-6,,,,
12-06-2023 17:55:11.258,2454,24,7,10,-6,,,,
12-06-2023 17:55:11.281,2455,28,6,8,-5,,,,
12-06-2023 17:55:11.301,2456,24,6,11,-6,,,,
12-06-2023 17:55:11.325,2457,19,7,13,-7,,,,
12-06-2023 17:55:11.344,2458,17,6,15,-5,,,,
12-06-2023 17:55:11.364,2459,13,6,30,-5,,,,
12-06-2023 17:55:11.383,2460,11,7,21,-8,,,,
12-06-2023 17:55:11.404,2461,9,6,13,-4,,,,
12-06-2023 17:55:11.420,2462,7,7,11,-7,,,,
12-06-2023 17:55:11.445,2463,6,7,11,-6,,,,
12-06-2023 17:55:11.462,2464,7,6,6,-6,,,,
12-06-2023 17:55:11.482,2465,8,6,11,-7,,,,
12-06-2023 17:55:11.501,2466,6,7,12,-9,,,,
12-06-2023 17:55:11.523,2467,3,9,21,-10,,,,
12-06-2023 17:55:11.539,2468,2,11,18,-3,,,,
12-06-2023 17:55:11.561,2469,3,10,19,-3,,,,
12-06-2023 17:55:11.580,2470,4,9,24,-6,,,,
12-06-2023 17:55:11.602,2471,5,10,25,-5,,,,
12-06-2023 17:55:11.623,2472,14,10,25,-4,,,,
12-06-2023 17:55:11.644,2473,20,11,24,-5,,,,
12-06-2023 17:55:11.659,2474,23,13,23,-6,,,,
12-06-2023 17:55:11.679,2475,22,15,22,-5,,,,
12-06-2023 17:55:11.706,2476,15,18,21,-5,,,,
12-06-2023 17:55:11.720,2477,5,18,20,-5,,,,
12-06-2023 17:55:11.739,2478,3,19,18,-6,,,,
12-06-2023 17:55:11.759,2479,3,20,15,-5,,,,
12-06-2023 17:55:11.779,2480,3,17,11,-6,,,,
12-06-2023 17:55:11.799,2481,5,13,9,-7,,,,
12-06-2023 17:55:11.821,2482,10,10,5,-7,,,,
12-06-2023 17:55:11.843,2483,13,8,5,-7,,,,
12-06-2023 17:55:11.863,2484,16,11,6,-7,,,,
12-06-2023 17:55:11.882,2485,18,9,6,-6,,,,
12-06-2023 17:55:11.908,2486,19,5,11,-9,,,,
12-06-2023 17:55:11.931,2487,19,5,14,-9,,,,
12-06-2023 17:55:11.939,2488,17,4,16,-7,,,,
12-06-2023 17:55:11.964,2489,17,3,24,-6,,,,
12-06-2023 17:55:11.982,2490,16,4,29,-10,,,,
12-06-2023 17:55:12.004,2491,13,3,17,-9,,,,
12-06-2023 17:55:12.020,2492,10,4,14,-11,,,,
12-06-2023 17:55:12.041,2493,9,4,11,-11,,,,
12-06-2023 17:55:12.062,2494,5,6,0,-14,,,,
12-06-2023 17:55:12.080,2495,3,8,1,-15,,,,
12-06-2023 17:55:12.105,2496,5,8,4,-15,,,,
12-06-2023 17:55:12.122,2497,5,7,5,-14,,,,
12-06-2023 17:55:12.140,2498,6,6,10,-12,,,,
12-06-2023 17:55:12.162,2499,7,8,16,-8,,,,
12-06-2023 17:55:12.183,2500,7,9,16,-9,,,,
12-06-2023 17:55:12.202,2501,8,9,18,-8,,,,
12-06-2023 17:55:12.219,2502,8,8,21,-9,,,,
12-06-2023 17:55:12.243,2503,9,6,23,-6,,,,
12-06-2023 17:55:12.261,2504,10,5,25,-6,,,,
12-06-2023 17:55:12.279,2505,9,5,24,-6,,,,
12-06-2023 17:55:12.301,2506,10,5,21,-8,,,,
12-06-2023 17:55:12.321,2507,13,7,17,-8,,,,
12-06-2023 17:55:12.341,2508,13,10,16,-8,,,,
12-06-2023 17:55:12.364,2509,9,13,14,-7,,,,
12-06-2023 17:55:12.382,2510,5,16,11,-7,,,,
12-06-2023 17:55:12.407,2511,9,16,7,-7,,,,
12-06-2023 17:55:12.425,2512,11,16,5,-7,,,,
12-06-2023 17:55:12.442,2513,16,13,2,-7,,,,
12-06-2023 17:55:12.462,2514,18,12,0,-8,,,,
12-06-2023 17:55:12.483,2515,24,10,1,-7,,,,
12-06-2023 17:55:12.501,2516,26,10,2,-7,,,,
12-06-2023 17:55:12.520,2517,29,4,2,-6,,,,
12-06-2023 17:55:12.542,2518,27,4,6,-6,,,,
12-06-2023 17:55:12.562,2519,24,4,8,-9,,,,
12-06-2023 17:55:12.582,2520,25,3,13,-8,,,,
12-06-2023 17:55:12.601,2521,25,4,21,-8,,,,
12-06-2023 17:55:12.620,2522,25,3,24,-13,,,,
12-06-2023 17:55:12.641,2523,23,5,19,-14,,,,
12-06-2023 17:55:12.661,2524,21,2,8,-15,,,,
12-06-2023 17:55:12.681,2525,17,4,5,-18,,,,
12-06-2023 17:55:12.702,2526,16,5,4,-19,,,,
12-06-2023 17:55:12.722,2527,13,7,6,-18,,,,
12-06-2023 17:55:12.743,2528,11,7,9,-15,,,,
12-06-2023 17:55:12.764,2529,9,9,15,-9,,,,
12-06-2023 17:55:12.781,2530,9,9,15,-9,,,,
12-06-2023 17:55:12.802,2531,10,9,10,-13,,,,
12-06-2023 17:55:12.824,2532,7,10,15,-14,,,,
12-06-2023 17:55:12.841,2533,9,13,16,-10,,,,
12-06-2023 17:55:12.864,2534,22,11,19,-10,,,,
12-06-2023 17:55:12.885,2535,21,11,19,-10,,,,
12-06-2023 17:55:12.907,2536,21,14,18,-10,,,,
12-06-2023 17:55:12.924,2537,20,15,15,-10,,,,
12-06-2023 17:55:12.941,2538,17,16,14,-10,,,,
12-06-2023 17:55:12.964,2539,9,20,12,-9,,,,
12-06-2023 17:55:12.983,2540,5,26,10,-9,,,,
12-06-2023 17:55:13.002,2541,5,28,9,-8,,,,
12-06-2023 17:55:13.020,2542,4,26,6,-9,,,,
12-06-2023 17:55:13.038,2543,6,23,2,-10,,,,
12-06-2023 17:55:13.061,2544,9,22,1,-10,,,,
12-06-2023 17:55:13.079,2545,15,17,1,-10,,,,
12-06-2023 17:55:13.099,2546,21,10,3,-9,,,,
12-06-2023 17:55:13.123,2547,24,14,4,-8,,,,
12-06-2023 17:55:13.141,2548,25,11,4,-8,,,,
12-06-2023 17:55:13.159,2549,26,8,6,-10,,,,
12-06-2023 17:55:13.183,2550,23,8,14,-11,,,,
12-06-2023 17:55:13.201,2551,21,8,21,-9,,,,
12-06-2023 17:55:13.224,2552,17,6,26,-13,,,,
12-06-2023 17:55:13.241,2553,17,6,18,-13,,,,
12-06-2023 17:55:13.262,2554,17,5,5,-9,,,,
12-06-2023 17:55:13.281,2555,14,5,11,-12,,,,
12-06-2023 17:55:13.302,2556,10,7,5,-13,,,,
12-06-2023 17:55:13.320,2557,9,7,7,-13,,,,
12-06-2023 17:55:13.343,2558,6,7,9,-13,,,,
12-06-2023 17:55:13.360,2559,5,7,11,-12,,,,
12-06-2023 17:55:13.383,2560,4,8,15,-12,,,,
12-06-2023 17:55:13.401,2561,4,8,17,-13,,,,
12-06-2023 17:55:13.421,2562,5,9,20,-9,,,,
12-06-2023 17:55:13.442,2563,5,10,21,-7,,,,
12-06-2023 17:55:13.461,2564,7,9,25,-7,,,,
12-06-2023 17:55:13.484,2565,8,10,28,-6,,,,
12-06-2023 17:55:13.501,2566,8,10,28,-5,,,,
12-06-2023 17:55:13.523,2567,15,10,26,-6,,,,
12-06-2023 17:55:13.544,2568,24,9,22,-8,,,,
12-06-2023 17:55:13.560,2569,25,9,21,-8,,,,
12-06-2023 17:55:13.581,2570,21,14,20,-8,,,,
12-06-2023 17:55:13.599,2571,16,15,19,-8,,,,
12-06-2023 17:55:13.622,2572,5,13,17,-7,,,,
12-06-2023 17:55:13.639,2573,5,11,14,-7,,,,
12-06-2023 17:55:13.662,2574,8,11,13,-6,,,,
12-06-2023 17:55:13.681,2575,10,11,10,-7,,,,
12-06-2023 17:55:13.704,2576,15,8,6,-8,,,,
12-06-2023 17:55:13.720,2577,18,5,4,-8,,,,
12-06-2023 17:55:13.741,2578,22,3,6,-7,,,,
12-06-2023 17:55:13.764,2579,23,3,7,-7,,,,
12-06-2023 17:55:13.781,2580,25,1,5,-6,,,,
12-06-2023 17:55:13.802,2581,26,1,7,-9,,,,
12-06-2023 17:55:13.822,2582,26,0,12,-6,,,,
12-06-2023 17:55:13.838,2583,24,0,18,-4,,,,
12-06-2023 17:55:13.860,2584,20,1,27,-9,,,,
12-06-2023 17:55:13.883,2585,17,1,17,-9,,,,
12-06-2023 17:55:13.905,2586,17,0,7,-9,,,,
12-06-2023 17:55:13.923,2587,16,0,9,-10,,,,
12-06-2023 17:55:13.948,2588,14,1,4,-8,,,,
12-06-2023 17:55:13.966,2589,12,3,6,-9,,,,
12-06-2023 17:55:13.983,2590,11,3,7,-9,,,,
12-06-2023 17:55:14.004,2591,9,5,11,-9,,,,
12-06-2023 17:55:14.024,2592,5,7,17,-6,,,,
12-06-2023 17:55:14.042,2593,4,8,18,-3,,,,
12-06-2023 17:55:14.064,2594,7,8,20,-7,,,,
12-06-2023 17:55:14.080,2595,7,5,22,-5,,,,
12-06-2023 17:55:14.101,2596,6,6,23,-6,,,,
12-06-2023 17:55:14.120,2597,18,6,22,-5,,,,
12-06-2023 17:55:14.140,2598,24,6,21,-7,,,,
12-06-2023 17:55:14.159,2599,27,7,19,-7,,,,
12-06-2023 17:55:14.181,2600,21,13,16,-7,,,,
12-06-2023 17:55:14.200,2601,15,13,15,-7,,,,
12-06-2023 17:55:14.222,2602,8,10,11,-7,,,,
12-06-2023 17:55:14.243,2603,6,14,8,-8,,,,
12-06-2023 17:55:14.263,2604,5,17,5,-8,,,,
12-06-2023 17:55:14.280,2605,6,17,2,-8,,,,
12-06-2023 17:55:14.300,2606,10,16,5,-7,,,,
12-06-2023 17:55:14.321,2607,13,15,5,-6,,,,
12-06-2023 17:55:14.338,2608,17,7,6,-6,,,,
12-06-2023 17:55:14.361,2609,23,9,7,-6,,,,
12-06-2023 17:55:14.379,2610,25,10,7,-5,,,,
12-06-2023 17:55:14.399,2611,29,6,7,-5,,,,
12-06-2023 17:55:14.420,2612,31,5,8,-7,,,,
12-06-2023 17:55:14.443,2613,28,4,11,-8,,,,
12-06-2023 17:55:14.463,2614,24,5,14,-6,,,,
12-06-2023 17:55:14.481,2615,18,4,30,-9,,,,
12-06-2023 17:55:14.502,2616,15,4,21,-13,,,,
12-06-2023 17:55:14.519,2617,16,4,14,-9,,,,
12-06-2023 17:55:14.539,2618,13,3,15,-14,,,,
12-06-2023 17:55:14.561,2619,11,3,15,-13,,,,
12-06-2023 17:55:14.581,2620,8,5,15,-11,,,,
12-06-2023 17:55:14.601,2621,5,7,18,-11,,,,
12-06-2023 17:55:14.622,2622,3,9,26,-13,,,,
12-06-2023 17:55:14.644,2623,1,10,31,-11,,,,
12-06-2023 17:55:14.661,2624,4,9,24,-6,,,,
12-06-2023 17:55:14.682,2625,4,8,27,-10,,,,
12-06-2023 17:55:14.701,2626,4,8,29,-7,,,,
12-06-2023 17:55:14.725,2627,15,7,32,-7,,,,
12-06-2023 17:55:14.741,2628,19,9,31,-7,,,,
12-06-2023 17:55:14.763,2629,22,10,27,-8,,,,
12-06-2023 17:55:14.780,2630,19,13,25,-10,,,,
12-06-2023 17:55:14.799,2631,16,12,25,-10,,,,
12-06-2023 17:55:14.819,2632,9,13,23,-10,,,,
12-06-2023 17:55:14.840,2633,5,17,21,-9,,,,
12-06-2023 17:55:14.860,2634,4,20,19,-9,,,,
12-06-2023 17:55:14.880,2635,5,22,16,-9,,,,
12-06-2023 17:55:14.900,2636,9,24,11,-11,,,,
12-06-2023 17:55:14.924,2637,10,14,7,-12,,,,
12-06-2023 17:55:14.946,2638,12,9,6,-11,,,,
12-06-2023 17:55:14.961,2639,15,19,8,-10,,,,
12-06-2023 17:55:14.984,2640,18,17,8,-8,,,,
12-06-2023 17:55:15.004,2641,20,14,7,-9,,,,
12-06-2023 17:55:15.026,2642,21,11,10,-11,,,,
12-06-2023 17:55:15.045,2643,15,12,17,-9,,,,
12-06-2023 17:55:15.063,2644,13,11,25,-10,,,,
12-06-2023 17:55:15.080,2645,10,12,23,-15,,,,
12-06-2023 17:55:15.102,2646,11,11,13,-13,,,,
12-06-2023 17:55:15.124,2647,10,10,7,-15,,,,
12-06-2023 17:55:15.141,2648,7,10,10,-15,,,,
12-06-2023 17:55:15.161,2649,5,10,5,-16,,,,
12-06-2023 17:55:15.182,2650,8,9,6,-16,,,,
12-06-2023 17:55:15.203,2651,8,9,8,-15,,,,
12-06-2023 17:55:15.221,2652,7,9,10,-14,,,,
12-06-2023 17:55:15.242,2653,4,12,15,-14,,,,
12-06-2023 17:55:15.263,2654,3,13,23,-13,,,,
12-06-2023 17:55:15.280,2655,5,12,21,-11,,,,
12-06-2023 17:55:15.300,2656,6,10,23,-11,,,,
12-06-2023 17:55:15.324,2657,5,12,25,-9,,,,
12-06-2023 17:55:15.341,2658,8,12,27,-9,,,,
12-06-2023 17:55:15.364,2659,21,13,30,-7,,,,
12-06-2023 17:55:15.380,2660,23,14,30,-7,,,,
12-06-2023 17:55:15.402,2661,24,18,27,-5,,,,
12-06-2023 17:55:15.419,2662,15,18,26,-6,,,,
12-06-2023 17:55:15.442,2663,4,18,27,-7,,,,
12-06-2023 17:55:15.464,2664,1,21,23,-8,,,,
12-06-2023 17:55:15.481,2665,1,21,21,-7,,,,
12-06-2023 17:55:15.501,2666,4,18,17,-9,,,,
12-06-2023 17:55:15.521,2667,5,16,14,-9,,,,
12-06-2023 17:55:15.545,2668,11,11,9,-8,,,,
12-06-2023 17:55:15.561,2669,12,12,5,-8,,,,
12-06-2023 17:55:15.581,2670,14,14,8,-8,,,,
12-06-2023 17:55:15.601,2671,17,10,6,-7,,,,
12-06-2023 17:55:15.620,2672,16,7,7,-9,,,,
12-06-2023 17:55:15.639,2673,15,9,14,-8,,,,
12-06-2023 17:55:15.663,2674,13,6,27,-8,,,,
12-06-2023 17:55:15.681,2675,13,5,29,-12,,,,
12-06-2023 17:55:15.702,2676,13,5,12,-8,,,,
12-06-2023 17:55:15.722,2677,13,4,8,-8,,,,
12-06-2023 17:55:15.743,2678,10,6,9,-9,,,,
12-06-2023 17:55:15.764,2679,9,7,7,-8,,,,
12-06-2023 17:55:15.781,2680,7,8,5,-8,,,,
12-06-2023 17:55:15.803,2681,4,9,6,-9,,,,
12-06-2023 17:55:15.819,2682,2,10,8,-9,,,,
12-06-2023 17:55:15.841,2683,2,10,13,-11,,,,
12-06-2023 17:55:15.862,2684,3,9,18,-9,,,,
12-06-2023 17:55:15.882,2685,5,9,20,-4,,,,
12-06-2023 17:55:15.903,2686,5,8,23,-7,,,,
12-06-2023 17:55:15.921,2687,8,6,26,-6,,,,
12-06-2023 17:55:15.941,2688,9,6,28,-5,,,,
12-06-2023 17:55:15.959,2689,8,9,29,-4,,,,
12-06-2023 17:55:15.981,2690,14,9,24,-5,,,,
12-06-2023 17:55:16.002,2691,18,8,22,-4,,,,
12-06-2023 17:55:16.026,2692,20,15,19,-4,,,,
12-06-2023 17:55:16.050,2693,15,19,16,-4,,,,
12-06-2023 17:55:16.061,2694,9,18,15,-4,,,,
12-06-2023 17:55:16.081,2695,6,15,12,-4,,,,
12-06-2023 17:55:16.099,2696,10,11,9,-5,,,,
12-06-2023 17:55:16.120,2697,11,11,7,-5,,,,
12-06-2023 17:55:16.141,2698,17,8,4,-6,,,,
12-06-2023 17:55:16.161,2699,23,3,3,-6,,,,
12-06-2023 17:55:16.181,2700,25,2,4,-6,,,,
12-06-2023 17:55:16.201,2701,28,1,5,-6,,,,
12-06-2023 17:55:16.221,2702,28,0,7,-6,,,,
12-06-2023 17:55:16.240,2703,26,-1,9,-6,,,,
12-06-2023 17:55:16.262,2704,22,0,11,-7,,,,
12-06-2023 17:55:16.282,2705,22,2,15,-5,,,,
12-06-2023 17:55:16.300,2706,23,0,26,-9,,,,
12-06-2023 17:55:16.321,2707,23,-1,14,-8,,,,
12-06-2023 17:55:16.343,2708,23,-4,8,-8,,,,
12-06-2023 17:55:16.367,2709,19,-2,4,-8,,,,
12-06-2023 17:55:16.384,2710,17,-1,4,-8,,,,
12-06-2023 17:55:16.401,2711,15,2,5,-8,,,,
12-06-2023 17:55:16.427,2712,16,2,6,-9,,,,
12-06-2023 17:55:16.445,2713,14,3,8,-12,,,,
12-06-2023 17:55:16.461,2714,16,3,20,0,,,,
12-06-2023 17:55:16.482,2715,16,3,14,4,,,,
12-06-2023 17:55:16.502,2716,14,4,11,-10,,,,
12-06-2023 17:55:16.520,2717,25,5,15,-3,,,,
12-06-2023 17:55:16.542,2718,25,6,13,-7,,,,
12-06-2023 17:55:16.563,2719,28,10,14,-5,,,,
12-06-2023 17:55:16.579,2720,31,10,13,-5,,,,
12-06-2023 17:55:16.601,2721,28,12,12,-6,,,,
12-06-2023 17:55:16.622,2722,25,13,11,-5,,,,
12-06-2023 17:55:16.643,2723,16,15,9,-5,,,,
12-06-2023 17:55:16.663,2724,13,20,7,-6,,,,
12-06-2023 17:55:16.681,2725,12,21,5,-5,,,,
12-06-2023 17:55:16.700,2726,8,23,2,-6,,,,
12-06-2023 17:55:16.722,2727,8,20,0,-6,,,,
12-06-2023 17:55:16.743,2728,9,19,0,-6,,,,
12-06-2023 17:55:16.758,2729,11,18,2,-6,,,,
12-06-2023 17:55:16.780,2730,13,18,3,-6,,,,
12-06-2023 17:55:16.801,2731,21,18,4,-6,,,,
12-06-2023 17:55:16.822,2732,29,5,6,-6,,,,
12-06-2023 17:55:16.845,2733,25,11,7,-6,,,,
12-06-2023 17:55:16.863,2734,24,13,8,-5,,,,
12-06-2023 17:55:16.880,2735,29,6,6,-8,,,,
12-06-2023 17:55:16.901,2736,29,6,8,-9,,,,
12-06-2023 17:55:16.920,2737,25,7,12,-8,,,,
12-06-2023 17:55:16.945,2738,20,7,21,-5,,,,
12-06-2023 17:55:16.961,2739,18,8,27,-6,,,,
12-06-2023 17:55:16.982,2740,18,6,21,-11,,,,
12-06-2023 17:55:17.003,2741,15,7,10,-9,,,,
12-06-2023 17:55:17.020,2742,14,7,8,-13,,,,
12-06-2023 17:55:17.043,2743,13,7,8,-14,,,,
12-06-2023 17:55:17.065,2744,10,9,10,-13,,,,
12-06-2023 17:55:17.079,2745,8,9,12,-13,,,,
12-06-2023 17:55:17.102,2746,6,11,16,-13,,,,
12-06-2023 17:55:17.120,2747,4,12,25,-8,,,,
12-06-2023 17:55:17.144,2748,6,11,22,-5,,,,
12-06-2023 17:55:17.162,2749,6,11,22,-10,,,,
12-06-2023 17:55:17.184,2750,7,10,26,-6,,,,
12-06-2023 17:55:17.199,2751,6,9,26,-5,,,,
12-06-2023 17:55:17.222,2752,17,6,25,-4,,,,
12-06-2023 17:55:17.244,2753,25,8,22,-7,,,,
12-06-2023 17:55:17.265,2754,29,7,20,-6,,,,
12-06-2023 17:55:17.281,2755,29,7,20,-6,,,,
12-06-2023 17:55:17.300,2756,19,12,18,-6,,,,
12-06-2023 17:55:17.320,2757,15,13,15,-6,,,,
12-06-2023 17:55:17.341,2758,8,16,12,-6,,,,
12-06-2023 17:55:17.361,2759,6,17,9,-8,,,,
12-06-2023 17:55:17.383,2760,6,17,5,-9,,,,
12-06-2023 17:55:17.403,2761,8,17,3,-9,,,,
12-06-2023 17:55:17.422,2762,15,16,5,-8,,,,
12-06-2023 17:55:17.443,2763,24,12,6,-8,,,,
12-06-2023 17:55:17.462,2764,24,6,6,-8,,,,
12-06-2023 17:55:17.482,2765,25,11,7,-7,,,,
12-06-2023 17:55:17.502,2766,26,9,9,-8,,,,
12-06-2023 17:55:17.521,2767,26,6,10,-8,,,,
12-06-2023 17:55:17.540,2768,22,6,14,-8,,,,
12-06-2023 17:55:17.562,2769,18,7,19,-5,,,,
12-06-2023 17:55:17.581,2770,11,7,35,-8,,,,
12-06-2023 17:55:17.601,2771,11,6,21,-8,,,,
12-06-2023 17:55:17.622,2772,9,6,13,-10,,,,
12-06-2023 17:55:17.640,2773,7,7,13,-13,,,,
12-06-2023 17:55:17.659,2774,6,8,13,-12,,,,
12-06-2023 17:55:17.681,2775,6,8,14,-11,,,,
12-06-2023 17:55:17.703,2776,4,10,16,-9,,,,
12-06-2023 17:55:17.723,2777,3,11,18,-8,,,,
12-06-2023 17:55:17.744,2778,3,11,22,-8,,,,
12-06-2023 17:55:17.765,2779,4,11,25,-8,,,,
12-06-2023 17:55:17.780,2780,5,10,31,-12,,,,
12-06-2023 17:55:17.803,2781,7,9,31,1,,,,
12-06-2023 17:55:17.822,2782,8,8,31,-2,,,,
12-06-2023 17:55:17.842,2783,10,8,33,-9,,,,
12-06-2023 17:55:17.861,2784,13,7,31,-7,,,,
12-06-2023 17:55:17.880,2785,22,3,28,-11,,,,
12-06-2023 17:55:17.902,2786,27,5,23,-12,,,,
12-06-2023 17:55:17.920,2787,27,10,21,-12,,,,
12-06-2023 17:55:17.945,2788,27,10,20,-11,,,,
12-06-2023 17:55:17.961,2789,18,11,20,-10,,,,
12-06-2023 17:55:17.982,2790,13,13,18,-10,,,,
12-06-2023 17:55:18.000,2791,12,15,17,-10,,,,
12-06-2023 17:55:18.023,2792,14,15,13,-11,,,,
12-06-2023 17:55:18.044,2793,18,16,8,-12,,,,
12-06-2023 17:55:18.062,2794,20,16,7,-12,,,,
