Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
12-06-2023 17:37:24.886,6548,18,2,89,0,,,,
12-06-2023 17:37:24.906,6549,18,2,88,-1,,,,
12-06-2023 17:37:24.929,6550,18,2,84,0,,,,
12-06-2023 17:37:24.946,6551,18,2,83,2,,,,
12-06-2023 17:37:24.968,6552,18,2,80,6,,,,
12-06-2023 17:37:24.985,6553,18,2,78,6,,,,
12-06-2023 17:37:25.005,6554,18,2,76,3,,,,
12-06-2023 17:37:25.028,6555,18,2,77,1,,,,
12-06-2023 17:37:25.047,6556,18,2,78,2,,,,
12-06-2023 17:37:25.065,6557,18,2,78,5,,,,
12-06-2023 17:37:25.087,6558,18,2,76,8,,,,
12-06-2023 17:37:25.107,6559,18,2,70,13,,,,
12-06-2023 17:37:25.126,6560,18,2,68,14,,,,
12-06-2023 17:37:25.148,6561,18,2,70,10,,,,
12-06-2023 17:37:25.167,6562,18,2,70,9,,,,
12-06-2023 17:37:25.186,6563,18,2,72,6,,,,
12-06-2023 17:37:25.206,6564,18,2,73,5,,,,
12-06-2023 17:37:25.226,6565,18,2,74,3,,,,
12-06-2023 17:37:25.250,6566,18,2,74,2,,,,
12-06-2023 17:37:25.264,6567,18,2,74,3,,,,
12-06-2023 17:37:25.286,6568,18,2,74,3,,,,
12-06-2023 17:37:25.308,6569,18,2,76,3,,,,
12-06-2023 17:37:25.325,6570,18,2,77,3,,,,
12-06-2023 17:37:25.349,6571,18,2,78,2,,,,
12-06-2023 17:37:25.364,6572,18,2,78,2,,,,
12-06-2023 17:37:25.385,6573,18,2,76,4,,,,
12-06-2023 17:37:25.407,6574,18,2,73,3,,,,
12-06-2023 17:37:25.430,6575,18,2,69,3,,,,
12-06-2023 17:37:25.449,6576,18,2,69,5,,,,
12-06-2023 17:37:25.466,6577,18,2,73,5,,,,
12-06-2023 17:37:25.486,6578,19,2,81,5,,,,
12-06-2023 17:37:25.506,6579,19,2,84,5,,,,
12-06-2023 17:37:25.529,6580,18,2,96,174,,,,
12-06-2023 17:37:25.547,6581,19,2,97,173,,,,
12-06-2023 17:37:25.565,6582,18,2,98,173,,,,
12-06-2023 17:37:25.588,6583,18,2,99,172,,,,
12-06-2023 17:37:25.606,6584,18,2,101,169,,,,
12-06-2023 17:37:25.626,6585,18,2,79,10,,,,
12-06-2023 17:37:25.646,6586,18,3,110,170,,,,
12-06-2023 17:37:25.668,6587,19,3,99,173,,,,
12-06-2023 17:37:25.688,6588,18,3,104,170,,,,
12-06-2023 17:37:25.707,6589,19,3,105,169,,,,
12-06-2023 17:37:25.726,6590,18,3,107,164,,,,
12-06-2023 17:37:25.744,6591,18,3,106,164,,,,
12-06-2023 17:37:25.767,6592,18,3,103,166,,,,
12-06-2023 17:37:25.785,6593,18,3,98,171,,,,
12-06-2023 17:37:25.807,6594,18,3,83,6,,,,
12-06-2023 17:37:25.826,6595,19,3,83,6,,,,
12-06-2023 17:37:25.847,6596,18,3,80,9,,,,
12-06-2023 17:37:25.865,6597,18,3,78,11,,,,
12-06-2023 17:37:25.886,6598,18,3,73,15,,,,
12-06-2023 17:37:25.908,6599,18,3,70,13,,,,
12-06-2023 17:37:25.926,6600,18,3,69,15,,,,
12-06-2023 17:37:25.947,6601,18,3,68,17,,,,
12-06-2023 17:37:25.965,6602,18,3,68,19,,,,
12-06-2023 17:37:25.986,6603,18,3,67,20,,,,
12-06-2023 17:37:26.006,6604,18,3,66,21,,,,
12-06-2023 17:37:26.029,6605,18,3,69,19,,,,
12-06-2023 17:37:26.046,6606,18,3,70,17,,,,
12-06-2023 17:37:26.068,6607,18,2,73,13,,,,
12-06-2023 17:37:26.088,6608,18,2,75,11,,,,
12-06-2023 17:37:26.105,6609,18,2,75,10,,,,
12-06-2023 17:37:26.129,6610,18,3,74,9,,,,
12-06-2023 17:37:26.148,6611,18,3,73,9,,,,
12-06-2023 17:37:26.166,6612,18,3,73,9,,,,
12-06-2023 17:37:26.186,6613,18,3,73,9,,,,
12-06-2023 17:37:26.206,6614,18,2,75,8,,,,
12-06-2023 17:37:26.226,6615,18,2,75,7,,,,
12-06-2023 17:37:26.245,6616,18,2,73,6,,,,
12-06-2023 17:37:26.264,6617,18,3,71,6,,,,
12-06-2023 17:37:26.284,6618,18,3,70,5,,,,
12-06-2023 17:37:26.305,6619,18,2,65,8,,,,
12-06-2023 17:37:26.327,6620,18,3,72,5,,,,
12-06-2023 17:37:26.347,6621,19,3,73,6,,,,
12-06-2023 17:37:26.365,6622,18,3,80,5,,,,
12-06-2023 17:37:26.389,6623,18,2,83,6,,,,
12-06-2023 17:37:26.405,6624,18,2,96,173,,,,
12-06-2023 17:37:26.424,6625,18,2,98,172,,,,
12-06-2023 17:37:26.445,6626,18,2,103,172,,,,
12-06-2023 17:37:26.464,6627,18,2,103,172,,,,
12-06-2023 17:37:26.486,6628,18,2,105,170,,,,
12-06-2023 17:37:26.507,6629,18,2,120,169,,,,
12-06-2023 17:37:26.530,6630,18,2,106,173,,,,
12-06-2023 17:37:26.546,6631,18,2,109,173,,,,
12-06-2023 17:37:26.565,6632,18,2,116,167,,,,
12-06-2023 17:37:26.586,6633,18,2,114,166,,,,
12-06-2023 17:37:26.607,6634,18,2,110,168,,,,
12-06-2023 17:37:26.624,6635,18,2,106,170,,,,
12-06-2023 17:37:26.646,6636,18,2,103,172,,,,
12-06-2023 17:37:26.666,6637,18,2,98,174,,,,
12-06-2023 17:37:26.685,6638,18,2,96,173,,,,
12-06-2023 17:37:26.707,6639,18,2,82,7,,,,
12-06-2023 17:37:26.725,6640,18,2,80,8,,,,
12-06-2023 17:37:26.749,6641,18,3,78,8,,,,
12-06-2023 17:37:26.765,6642,18,3,77,8,,,,
12-06-2023 17:37:26.787,6643,18,3,74,9,,,,
12-06-2023 17:37:26.805,6644,18,3,74,9,,,,
12-06-2023 17:37:26.824,6645,18,3,73,10,,,,
12-06-2023 17:37:26.845,6646,18,3,71,12,,,,
12-06-2023 17:37:26.866,6647,18,3,70,13,,,,
12-06-2023 17:37:26.885,6648,18,3,70,13,,,,
12-06-2023 17:37:26.908,6649,18,3,70,12,,,,
12-06-2023 17:37:26.929,6650,18,3,70,9,,,,
12-06-2023 17:37:26.947,6651,18,3,70,8,,,,
12-06-2023 17:37:26.968,6652,18,3,70,4,,,,
12-06-2023 17:37:26.986,6653,18,3,70,3,,,,
12-06-2023 17:37:27.004,6654,18,2,69,3,,,,
12-06-2023 17:37:27.026,6655,18,2,68,3,,,,
12-06-2023 17:37:27.046,6656,18,3,67,2,,,,
12-06-2023 17:37:27.065,6657,18,3,67,2,,,,
12-06-2023 17:37:27.086,6658,18,3,69,2,,,,
12-06-2023 17:37:27.106,6659,18,2,72,1,,,,
12-06-2023 17:37:27.128,6660,18,3,68,2,,,,
12-06-2023 17:37:27.147,6661,18,3,65,3,,,,
12-06-2023 17:37:27.165,6662,18,3,67,4,,,,
12-06-2023 17:37:27.184,6663,18,3,69,4,,,,
12-06-2023 17:37:27.206,6664,18,3,72,5,,,,
12-06-2023 17:37:27.227,6665,18,3,81,5,,,,
12-06-2023 17:37:27.244,6666,18,3,83,5,,,,
12-06-2023 17:37:27.265,6667,18,3,96,173,,,,
12-06-2023 17:37:27.284,6668,18,3,99,172,,,,
12-06-2023 17:37:27.309,6669,19,3,101,171,,,,
12-06-2023 17:37:27.325,6670,18,3,102,170,,,,
12-06-2023 17:37:27.347,6671,19,3,107,165,,,,
12-06-2023 17:37:27.365,6672,19,3,115,164,,,,
12-06-2023 17:37:27.385,6673,19,3,106,168,,,,
12-06-2023 17:37:27.408,6674,19,3,110,167,,,,
12-06-2023 17:37:27.429,6675,19,3,112,166,,,,
12-06-2023 17:37:27.444,6676,19,3,111,164,,,,
12-06-2023 17:37:27.467,6677,19,3,109,166,,,,
12-06-2023 17:37:27.487,6678,19,3,107,168,,,,
12-06-2023 17:37:27.507,6679,18,3,103,171,,,,
12-06-2023 17:37:27.529,6680,18,3,98,175,,,,
12-06-2023 17:37:27.547,6681,18,3,95,177,,,,
12-06-2023 17:37:27.566,6682,18,3,92,178,,,,
12-06-2023 17:37:27.584,6683,18,3,95,174,,,,
12-06-2023 17:37:27.606,6684,18,3,97,173,,,,
12-06-2023 17:37:27.624,6685,18,2,98,171,,,,
12-06-2023 17:37:27.648,6686,18,2,82,7,,,,
12-06-2023 17:37:27.664,6687,18,2,82,7,,,,
12-06-2023 17:37:27.686,6688,18,3,79,10,,,,
12-06-2023 17:37:27.704,6689,18,3,75,14,,,,
12-06-2023 17:37:27.725,6690,18,3,74,15,,,,
12-06-2023 17:37:27.748,6691,18,2,80,9,,,,
12-06-2023 17:37:27.765,6692,18,2,82,6,,,,
12-06-2023 17:37:27.787,6693,18,2,83,4,,,,
12-06-2023 17:37:27.805,6694,18,2,86,0,,,,
12-06-2023 17:37:27.827,6695,18,3,84,-3,,,,
12-06-2023 17:37:27.848,6696,18,3,82,-3,,,,
12-06-2023 17:37:27.864,6697,18,2,81,-3,,,,
12-06-2023 17:37:27.885,6698,18,2,80,-1,,,,
12-06-2023 17:37:27.904,6699,18,2,80,-1,,,,
12-06-2023 17:37:27.929,6700,19,2,79,-3,,,,
12-06-2023 17:37:27.946,6701,19,2,78,-4,,,,
12-06-2023 17:37:27.966,6702,18,2,78,-5,,,,
12-06-2023 17:37:27.985,6703,19,2,78,-5,,,,
12-06-2023 17:37:28.006,6704,18,2,79,-5,,,,
12-06-2023 17:37:28.024,6705,18,2,79,-4,,,,
12-06-2023 17:37:28.047,6706,19,3,74,-3,,,,
12-06-2023 17:37:28.070,6707,19,3,72,-3,,,,
12-06-2023 17:37:28.084,6708,19,3,68,-2,,,,
12-06-2023 17:37:28.107,6709,19,3,76,-3,,,,
12-06-2023 17:37:28.124,6710,19,3,85,-2,,,,
12-06-2023 17:37:28.147,6711,19,3,95,180,,,,
12-06-2023 17:37:28.163,6712,18,3,97,179,,,,
12-06-2023 17:37:28.184,6713,18,2,101,179,,,,
12-06-2023 17:37:28.204,6714,18,2,102,178,,,,
12-06-2023 17:37:28.224,6715,19,3,101,175,,,,
12-06-2023 17:37:28.244,6716,19,3,109,169,,,,
12-06-2023 17:37:28.264,6717,19,4,117,166,,,,
12-06-2023 17:37:28.287,6718,19,4,112,169,,,,
12-06-2023 17:37:28.307,6719,19,4,108,171,,,,
12-06-2023 17:37:28.330,6720,19,4,106,170,,,,
12-06-2023 17:37:28.348,6721,19,4,108,168,,,,
12-06-2023 17:37:28.368,6722,19,4,107,167,,,,
12-06-2023 17:37:28.387,6723,19,4,106,167,,,,
12-06-2023 17:37:28.408,6724,19,4,100,172,,,,
12-06-2023 17:37:28.430,6725,19,4,98,174,,,,
12-06-2023 17:37:28.449,6726,19,4,95,176,,,,
12-06-2023 17:37:28.465,6727,19,4,96,174,,,,
12-06-2023 17:37:28.486,6728,19,4,99,170,,,,
12-06-2023 17:37:28.504,6729,19,4,102,167,,,,
12-06-2023 17:37:28.526,6730,19,4,77,12,,,,
12-06-2023 17:37:28.549,6731,19,4,80,7,,,,
12-06-2023 17:37:28.564,6732,19,4,81,5,,,,
12-06-2023 17:37:28.584,6733,19,4,81,0,,,,
12-06-2023 17:37:28.606,6734,19,4,82,-1,,,,
12-06-2023 17:37:28.625,6735,19,3,80,1,,,,
12-06-2023 17:37:28.645,6736,19,3,75,3,,,,
12-06-2023 17:37:28.664,6737,19,3,70,6,,,,
12-06-2023 17:37:28.687,6738,19,3,69,7,,,,
12-06-2023 17:37:28.704,6739,19,3,68,7,,,,
12-06-2023 17:37:28.725,6740,19,3,69,5,,,,
12-06-2023 17:37:28.748,6741,19,4,69,4,,,,
12-06-2023 17:37:28.766,6742,19,4,68,3,,,,
12-06-2023 17:37:28.784,6743,19,3,66,3,,,,
12-06-2023 17:37:28.804,6744,18,3,65,4,,,,
12-06-2023 17:37:28.825,6745,18,4,65,4,,,,
12-06-2023 17:37:28.849,6746,19,4,66,2,,,,
12-06-2023 17:37:28.868,6747,19,4,68,1,,,,
12-06-2023 17:37:28.887,6748,19,4,68,1,,,,
12-06-2023 17:37:28.907,6749,18,4,70,2,,,,
12-06-2023 17:37:28.924,6750,19,4,70,3,,,,
12-06-2023 17:37:28.948,6751,19,4,68,2,,,,
12-06-2023 17:37:28.967,6752,19,4,68,4,,,,
12-06-2023 17:37:28.985,6753,19,4,71,2,,,,
12-06-2023 17:37:29.007,6754,19,3,81,2,,,,
12-06-2023 17:37:29.025,6755,18,3,84,2,,,,
12-06-2023 17:37:29.048,6756,18,3,93,176,,,,
12-06-2023 17:37:29.067,6757,18,3,95,176,,,,
12-06-2023 17:37:29.085,6758,18,3,97,175,,,,
12-06-2023 17:37:29.106,6759,18,3,98,174,,,,
12-06-2023 17:37:29.124,6760,18,3,79,10,,,,
12-06-2023 17:37:29.146,6761,18,3,103,167,,,,
12-06-2023 17:37:29.167,6762,18,3,109,164,,,,
12-06-2023 17:37:29.185,6763,18,3,102,167,,,,
12-06-2023 17:37:29.206,6764,19,3,79,10,,,,
12-06-2023 17:37:29.224,6765,19,3,78,11,,,,
12-06-2023 17:37:29.247,6766,19,3,78,12,,,,
12-06-2023 17:37:29.265,6767,19,3,101,168,,,,
12-06-2023 17:37:29.288,6768,19,3,80,9,,,,
12-06-2023 17:37:29.305,6769,19,3,81,8,,,,
12-06-2023 17:37:29.329,6770,19,3,82,4,,,,
12-06-2023 17:37:29.351,6771,18,3,81,5,,,,
12-06-2023 17:37:29.366,6772,19,3,80,7,,,,
12-06-2023 17:37:29.387,6773,18,3,77,11,,,,
12-06-2023 17:37:29.409,6774,18,2,76,12,,,,
12-06-2023 17:37:29.427,6775,18,3,73,12,,,,
12-06-2023 17:37:29.446,6776,19,3,72,13,,,,
12-06-2023 17:37:29.469,6777,19,3,70,16,,,,
12-06-2023 17:37:29.490,6778,18,3,69,17,,,,
12-06-2023 17:37:29.508,6779,18,3,69,17,,,,
12-06-2023 17:37:29.525,6780,18,3,69,18,,,,
12-06-2023 17:37:29.548,6781,18,3,71,16,,,,
12-06-2023 17:37:29.567,6782,18,3,72,16,,,,
12-06-2023 17:37:29.586,6783,18,3,72,16,,,,
12-06-2023 17:37:29.607,6784,18,3,73,14,,,,
12-06-2023 17:37:29.624,6785,19,3,73,11,,,,
12-06-2023 17:37:29.647,6786,19,3,74,9,,,,
12-06-2023 17:37:29.667,6787,19,3,75,6,,,,
12-06-2023 17:37:29.685,6788,19,3,75,5,,,,
12-06-2023 17:37:29.705,6789,19,3,75,4,,,,
12-06-2023 17:37:29.727,6790,19,3,75,2,,,,
12-06-2023 17:37:29.747,6791,19,3,75,2,,,,
12-06-2023 17:37:29.768,6792,19,3,76,1,,,,
12-06-2023 17:37:29.786,6793,19,3,75,0,,,,
12-06-2023 17:37:29.804,6794,19,3,74,3,,,,
12-06-2023 17:37:29.825,6795,19,3,71,4,,,,
12-06-2023 17:37:29.848,6796,19,3,69,3,,,,
12-06-2023 17:37:29.867,6797,19,3,73,5,,,,
12-06-2023 17:37:29.885,6798,19,3,76,5,,,,
12-06-2023 17:37:29.907,6799,19,3,83,5,,,,
12-06-2023 17:37:29.925,6800,19,3,96,174,,,,
12-06-2023 17:37:29.949,6801,19,3,98,173,,,,
12-06-2023 17:37:29.968,6802,18,3,100,172,,,,
12-06-2023 17:37:29.984,6803,18,3,101,171,,,,
12-06-2023 17:37:30.005,6804,19,3,102,170,,,,
12-06-2023 17:37:30.026,6805,19,3,102,167,,,,
12-06-2023 17:37:30.048,6806,19,3,110,166,,,,
12-06-2023 17:37:30.064,6807,19,3,110,167,,,,
12-06-2023 17:37:30.085,6808,19,3,101,170,,,,
12-06-2023 17:37:30.106,6809,19,3,102,169,,,,
12-06-2023 17:37:30.124,6810,19,3,102,168,,,,
12-06-2023 17:37:30.147,6811,19,3,102,168,,,,
12-06-2023 17:37:30.167,6812,18,3,100,169,,,,
12-06-2023 17:37:30.187,6813,19,3,80,9,,,,
12-06-2023 17:37:30.206,6814,18,3,80,8,,,,
12-06-2023 17:37:30.225,6815,18,3,80,8,,,,
12-06-2023 17:37:30.248,6816,18,3,80,9,,,,
12-06-2023 17:37:30.266,6817,18,3,80,9,,,,
12-06-2023 17:37:30.285,6818,18,3,80,7,,,,
12-06-2023 17:37:30.308,6819,18,3,80,5,,,,
12-06-2023 17:37:30.326,6820,18,3,81,6,,,,
12-06-2023 17:37:30.346,6821,18,3,81,8,,,,
12-06-2023 17:37:30.366,6822,18,3,80,9,,,,
12-06-2023 17:37:30.389,6823,18,3,71,17,,,,
12-06-2023 17:37:30.405,6824,18,3,68,20,,,,
12-06-2023 17:37:30.426,6825,18,3,66,22,,,,
12-06-2023 17:37:30.450,6826,18,3,66,22,,,,
12-06-2023 17:37:30.469,6827,18,3,68,20,,,,
12-06-2023 17:37:30.488,6828,18,3,69,19,,,,
12-06-2023 17:37:30.505,6829,18,3,71,17,,,,
12-06-2023 17:37:30.526,6830,18,3,72,16,,,,
12-06-2023 17:37:30.546,6831,18,3,71,15,,,,
12-06-2023 17:37:30.569,6832,18,4,70,14,,,,
12-06-2023 17:37:30.585,6833,18,4,70,14,,,,
12-06-2023 17:37:30.606,6834,19,3,70,13,,,,
12-06-2023 17:37:30.625,6835,19,3,71,11,,,,
12-06-2023 17:37:30.650,6836,18,3,69,9,,,,
12-06-2023 17:37:30.666,6837,18,3,70,9,,,,
12-06-2023 17:37:30.687,6838,19,3,72,8,,,,
12-06-2023 17:37:30.704,6839,19,3,72,8,,,,
12-06-2023 17:37:30.724,6840,19,3,71,9,,,,
12-06-2023 17:37:30.747,6841,19,3,77,8,,,,
12-06-2023 17:37:30.767,6842,19,3,80,6,,,,
12-06-2023 17:37:30.784,6843,19,3,82,5,,,,
12-06-2023 17:37:30.805,6844,19,3,84,4,,,,
12-06-2023 17:37:30.824,6845,19,3,84,5,,,,
12-06-2023 17:37:30.846,6846,19,3,94,175,,,,
12-06-2023 17:37:30.866,6847,19,3,96,174,,,,
12-06-2023 17:37:30.884,6848,20,3,97,172,,,,
12-06-2023 17:37:30.906,6849,20,3,77,9,,,,
12-06-2023 17:37:30.927,6850,23,3,108,165,,,,
12-06-2023 17:37:30.950,6851,23,2,111,164,,,,
12-06-2023 17:37:30.966,6852,23,2,105,166,,,,
12-06-2023 17:37:30.988,6853,23,2,99,170,,,,
12-06-2023 17:37:31.005,6854,23,3,100,169,,,,
12-06-2023 17:37:31.026,6855,22,3,102,167,,,,
12-06-2023 17:37:31.046,6856,20,3,75,14,,,,
12-06-2023 17:37:31.066,6857,17,3,73,15,,,,
12-06-2023 17:37:31.086,6858,17,3,75,14,,,,
12-06-2023 17:37:31.106,6859,18,3,78,9,,,,
12-06-2023 17:37:31.127,6860,18,2,78,6,,,,
12-06-2023 17:37:31.147,6861,18,3,79,5,,,,
12-06-2023 17:37:31.164,6862,18,3,79,2,,,,
12-06-2023 17:37:31.186,6863,19,3,74,-1,,,,
12-06-2023 17:37:31.205,6864,19,3,72,-1,,,,
12-06-2023 17:37:31.227,6865,19,3,69,1,,,,
12-06-2023 17:37:31.247,6866,19,3,66,4,,,,
12-06-2023 17:37:31.266,6867,19,3,64,6,,,,
12-06-2023 17:37:31.288,6868,19,3,58,9,,,,
12-06-2023 17:37:31.305,6869,19,3,56,8,,,,
12-06-2023 17:37:31.328,6870,20,3,54,10,,,,
12-06-2023 17:37:31.346,6871,20,3,53,10,,,,
12-06-2023 17:37:31.366,6872,20,3,53,9,,,,
12-06-2023 17:37:31.391,6873,20,3,52,6,,,,
12-06-2023 17:37:31.413,6874,20,3,50,5,,,,
12-06-2023 17:37:31.432,6875,20,3,50,4,,,,
12-06-2023 17:37:31.450,6876,20,3,49,4,,,,
12-06-2023 17:37:31.467,6877,20,3,48,5,,,,
12-06-2023 17:37:31.487,6878,20,3,49,4,,,,
12-06-2023 17:37:31.506,6879,20,3,50,3,,,,
12-06-2023 17:37:31.528,6880,20,3,48,5,,,,
12-06-2023 17:37:31.549,6881,21,3,48,6,,,,
12-06-2023 17:37:31.567,6882,21,3,50,5,,,,
12-06-2023 17:37:31.585,6883,20,3,53,4,,,,
12-06-2023 17:37:31.608,6884,20,3,59,3,,,,
12-06-2023 17:37:31.625,6885,20,3,63,3,,,,
12-06-2023 17:37:31.644,6886,20,3,72,2,,,,
12-06-2023 17:37:31.664,6887,20,3,83,2,,,,
12-06-2023 17:37:31.686,6888,20,3,86,3,,,,
12-06-2023 17:37:31.707,6889,20,3,99,174,,,,
12-06-2023 17:37:31.729,6890,20,3,101,173,,,,
12-06-2023 17:37:31.746,6891,20,3,103,171,,,,
12-06-2023 17:37:31.765,6892,20,3,104,166,,,,
12-06-2023 17:37:31.787,6893,20,3,115,164,,,,
12-06-2023 17:37:31.805,6894,20,3,112,165,,,,
12-06-2023 17:37:31.828,6895,20,3,106,170,,,,
12-06-2023 17:37:31.848,6896,20,3,105,170,,,,
12-06-2023 17:37:31.867,6897,20,3,106,168,,,,
12-06-2023 17:37:31.885,6898,20,3,112,163,,,,
12-06-2023 17:37:31.906,6899,21,3,115,160,,,,
12-06-2023 17:37:31.924,6900,20,3,118,155,,,,
12-06-2023 17:37:31.946,6901,20,3,114,158,,,,
12-06-2023 17:37:31.968,6902,20,3,108,163,,,,
12-06-2023 17:37:31.988,6903,20,3,108,162,,,,
12-06-2023 17:37:32.007,6904,20,3,111,158,,,,
12-06-2023 17:37:32.025,6905,20,4,110,159,,,,
12-06-2023 17:37:32.046,6906,20,4,71,18,,,,
12-06-2023 17:37:32.065,6907,20,4,73,14,,,,
12-06-2023 17:37:32.087,6908,20,4,70,14,,,,
12-06-2023 17:37:32.104,6909,20,4,69,15,,,,
12-06-2023 17:37:32.131,6910,20,4,74,10,,,,
12-06-2023 17:37:32.147,6911,20,4,73,8,,,,
12-06-2023 17:37:32.167,6912,20,4,68,8,,,,
12-06-2023 17:37:32.188,6913,20,3,64,8,,,,
12-06-2023 17:37:32.207,6914,20,3,61,8,,,,
12-06-2023 17:37:32.227,6915,20,3,59,8,,,,
12-06-2023 17:37:32.246,6916,20,3,55,10,,,,
12-06-2023 17:37:32.269,6917,20,3,54,9,,,,
12-06-2023 17:37:32.285,6918,20,3,53,9,,,,
12-06-2023 17:37:32.307,6919,20,4,51,8,,,,
12-06-2023 17:37:32.325,6920,20,4,51,8,,,,
12-06-2023 17:37:32.345,6921,20,4,51,7,,,,
12-06-2023 17:37:32.365,6922,20,3,51,7,,,,
12-06-2023 17:37:32.385,6923,20,3,53,7,,,,
12-06-2023 17:37:32.408,6924,20,3,54,8,,,,
12-06-2023 17:37:32.428,6925,20,3,57,7,,,,
12-06-2023 17:37:32.450,6926,20,3,57,5,,,,
12-06-2023 17:37:32.468,6927,20,3,57,4,,,,
12-06-2023 17:37:32.485,6928,20,4,55,5,,,,
12-06-2023 17:37:32.505,6929,20,4,50,5,,,,
12-06-2023 17:37:32.526,6930,20,4,48,8,,,,
12-06-2023 17:37:32.544,6931,20,3,56,8,,,,
12-06-2023 17:37:32.567,6932,20,3,65,7,,,,
12-06-2023 17:37:32.588,6933,20,3,77,9,,,,
12-06-2023 17:37:32.605,6934,20,3,79,10,,,,
12-06-2023 17:37:32.627,6935,20,3,103,168,,,,
12-06-2023 17:37:32.645,6936,20,3,106,168,,,,
12-06-2023 17:37:32.667,6937,20,3,107,166,,,,
12-06-2023 17:37:32.684,6938,20,3,118,166,,,,
12-06-2023 17:37:32.705,6939,20,3,132,163,,,,
12-06-2023 17:37:32.726,6940,20,3,125,162,,,,
12-06-2023 17:37:32.747,6941,20,3,123,166,,,,
12-06-2023 17:37:32.764,6942,20,3,122,167,,,,
12-06-2023 17:37:32.785,6943,20,3,118,166,,,,
12-06-2023 17:37:32.807,6944,20,3,122,160,,,,
12-06-2023 17:37:32.826,6945,20,3,123,157,,,,
12-06-2023 17:37:32.845,6946,20,3,124,153,,,,
12-06-2023 17:37:32.867,6947,20,3,123,154,,,,
12-06-2023 17:37:32.885,6948,20,3,122,157,,,,
12-06-2023 17:37:32.907,6949,20,3,117,161,,,,
12-06-2023 17:37:32.925,6950,20,3,114,164,,,,
12-06-2023 17:37:32.947,6951,20,3,110,165,,,,
12-06-2023 17:37:32.965,6952,20,3,107,164,,,,
12-06-2023 17:37:32.984,6953,20,3,75,14,,,,
12-06-2023 17:37:33.004,6954,20,3,76,12,,,,
12-06-2023 17:37:33.024,6955,20,3,79,7,,,,
12-06-2023 17:37:33.045,6956,20,3,79,8,,,,
12-06-2023 17:37:33.067,6957,20,3,76,10,,,,
12-06-2023 17:37:33.086,6958,20,3,73,12,,,,
12-06-2023 17:37:33.105,6959,20,3,75,7,,,,
12-06-2023 17:37:33.129,6960,20,3,74,7,,,,
12-06-2023 17:37:33.147,6961,20,2,74,7,,,,
12-06-2023 17:37:33.168,6962,20,2,74,6,,,,
12-06-2023 17:37:33.186,6963,20,2,74,5,,,,
12-06-2023 17:37:33.205,6964,20,2,73,5,,,,
12-06-2023 17:37:33.226,6965,20,2,72,5,,,,
12-06-2023 17:37:33.248,6966,19,2,71,6,,,,
12-06-2023 17:37:33.265,6967,20,2,71,6,,,,
12-06-2023 17:37:33.287,6968,19,2,71,5,,,,
12-06-2023 17:37:33.306,6969,20,2,72,4,,,,
12-06-2023 17:37:33.324,6970,19,1,71,3,,,,
12-06-2023 17:37:33.347,6971,20,1,70,3,,,,
12-06-2023 17:37:33.365,6972,20,1,69,3,,,,
12-06-2023 17:37:33.385,6973,20,1,69,4,,,,
12-06-2023 17:37:33.410,6974,20,2,70,4,,,,
12-06-2023 17:37:33.426,6975,20,2,70,3,,,,
12-06-2023 17:37:33.454,6976,20,2,66,5,,,,
12-06-2023 17:37:33.471,6977,20,3,64,4,,,,
12-06-2023 17:37:33.485,6978,20,3,63,2,,,,
12-06-2023 17:37:33.508,6979,20,3,72,4,,,,
12-06-2023 17:37:33.526,6980,21,3,77,3,,,,
12-06-2023 17:37:33.545,6981,21,3,82,4,,,,
12-06-2023 17:37:33.568,6982,21,3,99,174,,,,
12-06-2023 17:37:33.587,6983,21,3,101,173,,,,
12-06-2023 17:37:33.605,6984,21,3,103,174,,,,
12-06-2023 17:37:33.626,6985,20,3,107,172,,,,
12-06-2023 17:37:33.646,6986,21,3,105,171,,,,
12-06-2023 17:37:33.667,6987,21,3,120,170,,,,
12-06-2023 17:37:33.685,6988,21,3,130,167,,,,
12-06-2023 17:37:33.706,6989,21,3,129,169,,,,
12-06-2023 17:37:33.724,6990,21,3,128,170,,,,
12-06-2023 17:37:33.747,6991,21,3,123,173,,,,
12-06-2023 17:37:33.765,6992,21,3,117,174,,,,
12-06-2023 17:37:33.787,6993,21,3,111,174,,,,
12-06-2023 17:37:33.806,6994,21,3,108,173,,,,
12-06-2023 17:37:33.829,6995,21,3,104,172,,,,
12-06-2023 17:37:33.846,6996,21,3,103,171,,,,
12-06-2023 17:37:33.865,6997,21,3,104,168,,,,
12-06-2023 17:37:33.885,6998,21,4,103,168,,,,
12-06-2023 17:37:33.906,6999,21,4,101,169,,,,
12-06-2023 17:37:33.924,7000,21,3,98,171,,,,
12-06-2023 17:37:33.946,7001,21,4,83,6,,,,
12-06-2023 17:37:33.968,7002,21,4,85,4,,,,
12-06-2023 17:37:33.986,7003,20,4,86,3,,,,
12-06-2023 17:37:34.004,7004,21,4,92,177,,,,
12-06-2023 17:37:34.026,7005,20,4,92,177,,,,
12-06-2023 17:37:34.047,7006,21,4,86,1,,,,
12-06-2023 17:37:34.069,7007,20,4,86,1,,,,
12-06-2023 17:37:34.088,7008,20,4,84,2,,,,
12-06-2023 17:37:34.106,7009,20,4,84,3,,,,
12-06-2023 17:37:34.126,7010,20,4,82,3,,,,
