Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll
12-06-2023 17:23:21.714,9629,26,11,17,-1
12-06-2023 17:23:21.735,9630,27,7,17,-1
12-06-2023 17:23:21.753,9631,25,3,16,0
12-06-2023 17:23:21.774,9632,26,5,17,0
12-06-2023 17:23:21.795,9633,19,4,17,0
12-06-2023 17:23:21.812,9634,16,5,17,0
12-06-2023 17:23:21.834,9635,17,4,17,0
12-06-2023 17:23:21.855,9636,17,6,17,0
12-06-2023 17:23:21.875,9637,19,6,17,0
12-06-2023 17:23:21.895,9638,21,7,17,0
12-06-2023 17:23:21.914,9639,21,6,17,0
12-06-2023 17:23:21.932,9640,22,7,17,0
12-06-2023 17:23:21.953,9641,23,9,17,0
12-06-2023 17:23:21.972,9642,24,10,17,0
12-06-2023 17:23:21.994,9643,25,9,17,0
12-06-2023 17:23:22.013,9644,24,8,17,0
12-06-2023 17:23:22.036,9645,23,8,17,0
12-06-2023 17:23:22.053,9646,23,8,17,1
12-06-2023 17:23:22.072,9647,22,9,17,1
12-06-2023 17:23:22.093,9648,21,9,17,1
12-06-2023 17:23:22.113,9649,22,8,17,0
12-06-2023 17:23:22.132,9650,22,6,17,0
12-06-2023 17:23:22.155,9651,22,5,17,0
12-06-2023 17:23:22.173,9652,21,6,17,0
12-06-2023 17:23:22.196,9653,21,5,17,0
12-06-2023 17:23:22.213,9654,21,5,17,0
12-06-2023 17:23:22.234,9655,20,3,17,0
12-06-2023 17:23:22.253,9656,22,3,17,0
12-06-2023 17:23:22.275,9657,24,2,17,0
12-06-2023 17:23:22.292,9658,26,2,17,0
12-06-2023 17:23:22.313,9659,30,3,17,0
12-06-2023 17:23:22.335,9660,34,5,17,0
12-06-2023 17:23:22.352,9661,33,5,17,0
12-06-2023 17:23:22.373,9662,32,7,17,0
12-06-2023 17:23:22.394,9663,33,7,17,0
12-06-2023 17:23:22.415,9664,34,7,17,0
12-06-2023 17:23:22.436,9665,34,8,17,0
12-06-2023 17:23:22.452,9666,32,7,17,0
12-06-2023 17:23:22.475,9667,31,5,17,0
12-06-2023 17:23:22.492,9668,30,5,17,0
12-06-2023 17:23:22.515,9669,29,4,17,0
12-06-2023 17:23:22.535,9670,28,4,17,0
12-06-2023 17:23:22.552,9671,27,3,17,0
12-06-2023 17:23:22.572,9672,26,3,17,0
12-06-2023 17:23:22.594,9673,25,3,17,0
12-06-2023 17:23:22.615,9674,22,6,17,0
12-06-2023 17:23:22.633,9675,21,8,17,0
12-06-2023 17:23:22.655,9676,20,10,17,0
12-06-2023 17:23:22.674,9677,19,11,17,0
12-06-2023 17:23:22.695,9678,19,12,17,0
12-06-2023 17:23:22.714,9679,20,12,17,0
12-06-2023 17:23:22.735,9680,22,13,17,0
12-06-2023 17:23:22.754,9681,24,15,17,0
12-06-2023 17:23:22.773,9682,26,15,17,0
12-06-2023 17:23:22.792,9683,32,15,17,0
12-06-2023 17:23:22.814,9684,42,16,17,0
12-06-2023 17:23:22.832,9685,38,14,16,-1
12-06-2023 17:23:22.853,9686,27,6,16,-1
12-06-2023 17:23:22.873,9687,31,11,16,-1
12-06-2023 17:23:22.892,9688,34,13,16,0
12-06-2023 17:23:22.912,9689,32,14,15,0
12-06-2023 17:23:22.931,9690,34,16,16,0
12-06-2023 17:23:22.952,9691,36,15,16,0
12-06-2023 17:23:22.975,9692,38,17,16,0
12-06-2023 17:23:22.995,9693,34,14,16,0
12-06-2023 17:23:23.014,9694,33,15,16,0
12-06-2023 17:23:23.037,9695,29,14,16,0
12-06-2023 17:23:23.053,9696,27,13,17,0
12-06-2023 17:23:23.076,9697,23,13,17,0
12-06-2023 17:23:23.092,9698,21,11,17,0
12-06-2023 17:23:23.112,9699,20,9,17,0
12-06-2023 17:23:23.136,9700,19,8,17,0
12-06-2023 17:23:23.156,9701,19,6,17,0
12-06-2023 17:23:23.173,9702,20,5,17,0
12-06-2023 17:23:23.193,9703,21,5,17,0
12-06-2023 17:23:23.213,9704,22,5,17,0
12-06-2023 17:23:23.236,9705,21,3,17,0
12-06-2023 17:23:23.256,9706,20,3,17,0
12-06-2023 17:23:23.273,9707,19,3,17,0
12-06-2023 17:23:23.293,9708,18,3,17,0
12-06-2023 17:23:23.314,9709,17,3,17,0
12-06-2023 17:23:23.334,9710,15,3,17,0
12-06-2023 17:23:23.355,9711,14,2,17,0
12-06-2023 17:23:23.374,9712,14,1,17,0
12-06-2023 17:23:23.396,9713,14,1,17,0
12-06-2023 17:23:23.412,9714,16,1,17,0
12-06-2023 17:23:23.432,9715,18,1,17,0
12-06-2023 17:23:23.454,9716,21,2,17,0
12-06-2023 17:23:23.474,9717,22,2,17,0
12-06-2023 17:23:23.492,9718,29,3,17,0
12-06-2023 17:23:23.514,9719,29,5,17,0
12-06-2023 17:23:23.536,9720,26,4,17,0
12-06-2023 17:23:23.553,9721,28,5,17,0
12-06-2023 17:23:23.574,9722,30,6,17,0
12-06-2023 17:23:23.595,9723,29,6,17,0
12-06-2023 17:23:23.614,9724,28,5,17,0
12-06-2023 17:23:23.634,9725,27,3,17,1
12-06-2023 17:23:23.655,9726,26,3,17,0
12-06-2023 17:23:23.674,9727,26,3,17,0
12-06-2023 17:23:23.694,9728,25,3,17,0
12-06-2023 17:23:23.713,9729,24,3,17,0
12-06-2023 17:23:23.732,9730,23,3,17,0
12-06-2023 17:23:23.752,9731,22,4,17,0
12-06-2023 17:23:23.773,9732,22,4,17,1
12-06-2023 17:23:23.792,9733,23,3,17,0
12-06-2023 17:23:23.813,9734,24,2,17,0
12-06-2023 17:23:23.837,9735,25,2,17,0
12-06-2023 17:23:23.852,9736,26,2,17,0
12-06-2023 17:23:23.872,9737,28,3,17,0
12-06-2023 17:23:23.894,9738,29,4,17,0
12-06-2023 17:23:23.915,9739,31,5,17,0
12-06-2023 17:23:23.935,9740,30,8,17,0
12-06-2023 17:23:23.953,9741,29,7,17,0
12-06-2023 17:23:23.975,9742,30,6,17,0
12-06-2023 17:23:23.993,9743,30,1,17,1
12-06-2023 17:23:24.015,9744,31,6,17,1
12-06-2023 17:23:24.033,9745,33,5,17,1
12-06-2023 17:23:24.056,9746,36,8,17,1
12-06-2023 17:23:24.077,9747,38,10,17,1
12-06-2023 17:23:24.096,9748,38,10,17,1
12-06-2023 17:23:24.114,9749,38,8,17,1
12-06-2023 17:23:24.134,9750,37,8,17,1
12-06-2023 17:23:24.155,9751,34,7,17,1
12-06-2023 17:23:24.174,9752,31,6,17,1
12-06-2023 17:23:24.196,9753,27,4,17,1
12-06-2023 17:23:24.215,9754,26,4,17,1
12-06-2023 17:23:24.234,9755,23,2,17,1
12-06-2023 17:23:24.256,9756,21,2,17,1
12-06-2023 17:23:24.272,9757,20,2,17,0
12-06-2023 17:23:24.292,9758,18,2,17,0
12-06-2023 17:23:24.316,9759,18,3,17,0
12-06-2023 17:23:24.336,9760,19,4,17,0
12-06-2023 17:23:24.354,9761,19,5,17,1
12-06-2023 17:23:24.373,9762,18,4,17,1
12-06-2023 17:23:24.392,9763,17,4,17,1
12-06-2023 17:23:24.412,9764,16,4,17,1
12-06-2023 17:23:24.432,9765,16,4,17,1
12-06-2023 17:23:24.454,9766,15,4,17,1
12-06-2023 17:23:24.472,9767,15,3,17,1
12-06-2023 17:23:24.495,9768,14,2,17,1
12-06-2023 17:23:24.514,9769,14,1,17,1
12-06-2023 17:23:24.534,9770,13,0,17,1
12-06-2023 17:23:24.554,9771,13,0,17,1
12-06-2023 17:23:24.575,9772,11,-1,17,1
12-06-2023 17:23:24.594,9773,14,0,17,1
12-06-2023 17:23:24.615,9774,17,1,17,1
12-06-2023 17:23:24.636,9775,18,2,17,1
12-06-2023 17:23:24.656,9776,26,3,17,1
12-06-2023 17:23:24.673,9777,28,5,17,1
12-06-2023 17:23:24.693,9778,23,4,17,1
12-06-2023 17:23:24.715,9779,26,5,17,1
12-06-2023 17:23:24.736,9780,25,4,17,1
12-06-2023 17:23:24.754,9781,23,3,17,1
12-06-2023 17:23:24.775,9782,19,1,17,1
12-06-2023 17:23:24.793,9783,17,1,17,1
12-06-2023 17:23:24.813,9784,15,3,17,0
12-06-2023 17:23:24.833,9785,13,5,17,0
12-06-2023 17:23:24.855,9786,11,7,17,0
12-06-2023 17:23:24.874,9787,10,8,17,0
12-06-2023 17:23:24.894,9788,10,8,17,0
12-06-2023 17:23:24.914,9789,13,8,17,0
12-06-2023 17:23:24.934,9790,13,8,17,0
12-06-2023 17:23:24.954,9791,15,4,17,0
12-06-2023 17:23:24.972,9792,15,4,17,0
12-06-2023 17:23:24.991,9793,18,3,17,0
12-06-2023 17:23:25.011,9794,23,3,17,0
12-06-2023 17:23:25.034,9795,22,9,18,0
12-06-2023 17:23:25.055,9796,20,4,18,0
12-06-2023 17:23:25.075,9797,24,3,18,0
12-06-2023 17:23:25.098,9798,23,7,17,0
12-06-2023 17:23:25.117,9799,24,7,18,0
12-06-2023 17:23:25.135,9800,25,10,18,0
12-06-2023 17:23:25.153,9801,26,11,17,1
12-06-2023 17:23:25.175,9802,28,11,18,1
12-06-2023 17:23:25.193,9803,27,10,18,1
12-06-2023 17:23:25.215,9804,28,8,18,2
12-06-2023 17:23:25.232,9805,28,9,17,2
12-06-2023 17:23:25.255,9806,28,7,17,2
12-06-2023 17:23:25.273,9807,27,8,17,2
12-06-2023 17:23:25.294,9808,28,6,18,1
12-06-2023 17:23:25.314,9809,29,5,18,1
12-06-2023 17:23:25.334,9810,29,5,18,1
12-06-2023 17:23:25.355,9811,29,6,18,1
12-06-2023 17:23:25.374,9812,28,6,17,1
12-06-2023 17:23:25.393,9813,27,8,17,1
12-06-2023 17:23:25.413,9814,26,7,17,1
12-06-2023 17:23:25.433,9815,23,9,17,1
12-06-2023 17:23:25.452,9816,21,8,17,1
12-06-2023 17:23:25.474,9817,18,7,17,1
12-06-2023 17:23:25.494,9818,16,6,17,1
12-06-2023 17:23:25.514,9819,13,4,17,1
12-06-2023 17:23:25.533,9820,12,3,17,1
12-06-2023 17:23:25.554,9821,9,2,17,1
12-06-2023 17:23:25.576,9822,6,2,17,1
12-06-2023 17:23:25.592,9823,6,2,17,1
12-06-2023 17:23:25.613,9824,7,2,17,1
12-06-2023 17:23:25.633,9825,6,2,17,0
12-06-2023 17:23:25.654,9826,8,3,17,1
12-06-2023 17:23:25.674,9827,10,3,17,0
12-06-2023 17:23:25.693,9828,13,3,17,0
12-06-2023 17:23:25.712,9829,22,2,17,1
12-06-2023 17:23:25.733,9830,27,5,17,0
12-06-2023 17:23:25.754,9831,24,4,17,0
12-06-2023 17:23:25.775,9832,23,0,17,1
12-06-2023 17:23:25.792,9833,27,3,17,1
12-06-2023 17:23:25.815,9834,20,-2,17,1
12-06-2023 17:23:25.832,9835,18,-4,17,1
12-06-2023 17:23:25.856,9836,14,-1,17,1
12-06-2023 17:23:25.872,9837,13,1,17,1
12-06-2023 17:23:25.895,9838,12,2,17,1
12-06-2023 17:23:25.913,9839,11,5,17,1
12-06-2023 17:23:25.933,9840,11,6,17,0
12-06-2023 17:23:25.952,9841,11,8,17,0
12-06-2023 17:23:25.974,9842,13,9,17,0
12-06-2023 17:23:25.996,9843,16,10,17,0
12-06-2023 17:23:26.014,9844,17,10,17,0
12-06-2023 17:23:26.034,9845,21,11,17,0
12-06-2023 17:23:26.052,9846,24,11,17,0
12-06-2023 17:23:26.074,9847,25,14,17,1
12-06-2023 17:23:26.094,9848,23,16,17,1
12-06-2023 17:23:26.116,9849,21,7,17,1
12-06-2023 17:23:26.137,9850,16,9,17,1
12-06-2023 17:23:26.157,9851,15,10,17,1
12-06-2023 17:23:26.178,9852,16,11,17,1
12-06-2023 17:23:26.196,9853,19,11,17,1
12-06-2023 17:23:26.216,9854,22,12,17,1
12-06-2023 17:23:26.235,9855,26,10,17,1
12-06-2023 17:23:26.251,9856,26,11,17,1
12-06-2023 17:23:26.274,9857,25,11,17,1
12-06-2023 17:23:26.293,9858,25,12,17,1
12-06-2023 17:23:26.311,9859,23,12,17,1
12-06-2023 17:23:26.333,9860,21,11,17,1
12-06-2023 17:23:26.351,9861,19,11,17,1
12-06-2023 17:23:26.374,9862,17,9,17,0
12-06-2023 17:23:26.394,9863,15,9,17,0
12-06-2023 17:23:26.414,9864,15,7,17,1
12-06-2023 17:23:26.435,9865,15,6,17,1
12-06-2023 17:23:26.455,9866,16,5,17,1
12-06-2023 17:23:26.472,9867,16,4,17,1
12-06-2023 17:23:26.493,9868,17,3,17,1
12-06-2023 17:23:26.514,9869,17,3,17,1
12-06-2023 17:23:26.533,9870,16,3,17,1
12-06-2023 17:23:26.553,9871,15,3,17,1
12-06-2023 17:23:26.575,9872,14,2,17,0
12-06-2023 17:23:26.595,9873,11,2,17,0
12-06-2023 17:23:26.612,9874,10,1,17,0
12-06-2023 17:23:26.634,9875,8,1,17,0
12-06-2023 17:23:26.653,9876,7,1,17,0
12-06-2023 17:23:26.674,9877,4,0,17,0
12-06-2023 17:23:26.696,9878,7,1,17,0
12-06-2023 17:23:26.714,9879,9,1,17,0
12-06-2023 17:23:26.732,9880,11,2,17,0
12-06-2023 17:23:26.753,9881,21,4,17,0
12-06-2023 17:23:26.774,9882,28,8,17,0
12-06-2023 17:23:26.793,9883,24,8,17,0
12-06-2023 17:23:26.814,9884,27,5,17,0
12-06-2023 17:23:26.832,9885,33,8,17,0
12-06-2023 17:23:26.852,9886,31,9,17,0
12-06-2023 17:23:26.874,9887,28,3,17,1
12-06-2023 17:23:26.896,9888,27,1,17,1
12-06-2023 17:23:26.915,9889,27,1,17,1
12-06-2023 17:23:26.932,9890,24,1,17,1
12-06-2023 17:23:26.953,9891,23,1,17,1
12-06-2023 17:23:26.974,9892,20,1,17,0
12-06-2023 17:23:26.994,9893,18,4,17,0
12-06-2023 17:23:27.013,9894,16,6,17,0
12-06-2023 17:23:27.032,9895,13,7,17,0
12-06-2023 17:23:27.054,9896,14,8,17,0
12-06-2023 17:23:27.072,9897,14,9,17,0
12-06-2023 17:23:27.091,9898,15,10,17,0
12-06-2023 17:23:27.114,9899,18,12,17,0
12-06-2023 17:23:27.133,9900,20,13,17,0
12-06-2023 17:23:27.159,9901,24,11,17,0
12-06-2023 17:23:27.174,9902,22,16,17,1
12-06-2023 17:23:27.197,9903,20,8,17,1
12-06-2023 17:23:27.212,9904,17,2,17,1
12-06-2023 17:23:27.232,9905,16,8,16,0
12-06-2023 17:23:27.254,9906,19,7,17,0
12-06-2023 17:23:27.272,9907,18,11,17,0
12-06-2023 17:23:27.294,9908,21,12,17,1
12-06-2023 17:23:27.314,9909,21,12,17,1
12-06-2023 17:23:27.335,9910,20,10,17,1
12-06-2023 17:23:27.353,9911,20,11,17,1
12-06-2023 17:23:27.373,9912,20,10,17,1
12-06-2023 17:23:27.393,9913,21,11,17,1
12-06-2023 17:23:27.414,9914,21,11,17,1
12-06-2023 17:23:27.433,9915,20,9,17,1
12-06-2023 17:23:27.453,9916,19,8,17,1
12-06-2023 17:23:27.474,9917,20,6,17,1
12-06-2023 17:23:27.494,9918,20,6,17,1
12-06-2023 17:23:27.514,9919,19,4,17,1
12-06-2023 17:23:27.533,9920,18,4,17,1
12-06-2023 17:23:27.552,9921,17,5,17,1
12-06-2023 17:23:27.577,9922,15,5,17,1
12-06-2023 17:23:27.593,9923,13,5,17,1
12-06-2023 17:23:27.615,9924,10,4,17,1
12-06-2023 17:23:27.635,9925,9,4,17,1
12-06-2023 17:23:27.656,9926,6,4,17,1
12-06-2023 17:23:27.674,9927,5,4,17,1
12-06-2023 17:23:27.695,9928,3,3,17,1
12-06-2023 17:23:27.715,9929,5,4,17,0
12-06-2023 17:23:27.735,9930,6,4,17,0
12-06-2023 17:23:27.752,9931,6,4,17,0
12-06-2023 17:23:27.775,9932,8,4,17,0
12-06-2023 17:23:27.796,9933,10,5,17,0
12-06-2023 17:23:27.814,9934,12,3,17,1
12-06-2023 17:23:27.835,9935,20,5,17,1
12-06-2023 17:23:27.856,9936,28,6,17,1
12-06-2023 17:23:27.873,9937,27,6,17,1
12-06-2023 17:23:27.893,9938,20,5,17,1
12-06-2023 17:23:27.912,9939,19,4,17,1
12-06-2023 17:23:27.933,9940,23,6,17,1
12-06-2023 17:23:27.955,9941,18,2,17,1
12-06-2023 17:23:27.975,9942,17,-1,17,1
12-06-2023 17:23:27.994,9943,16,-1,17,1
12-06-2023 17:23:28.014,9944,14,1,17,1
12-06-2023 17:23:28.034,9945,13,2,17,1
12-06-2023 17:23:28.053,9946,13,3,17,1
12-06-2023 17:23:28.072,9947,13,4,17,1
12-06-2023 17:23:28.093,9948,12,5,17,1
12-06-2023 17:23:28.115,9949,13,7,17,1
12-06-2023 17:23:28.134,9950,15,7,17,0
12-06-2023 17:23:28.153,9951,16,7,17,0
12-06-2023 17:23:28.175,9952,19,6,17,0
12-06-2023 17:23:28.198,9953,24,6,17,0
12-06-2023 17:23:28.217,9954,29,6,17,0
12-06-2023 17:23:28.234,9955,32,7,17,0
12-06-2023 17:23:28.253,9956,38,10,17,0
12-06-2023 17:23:28.277,9957,30,6,16,0
12-06-2023 17:23:28.295,9958,29,3,16,0
12-06-2023 17:23:28.312,9959,32,7,16,1
12-06-2023 17:23:28.334,9960,29,4,17,0
12-06-2023 17:23:28.354,9961,30,5,17,0
12-06-2023 17:23:28.375,9962,30,7,17,1
12-06-2023 17:23:28.396,9963,28,8,17,1
12-06-2023 17:23:28.412,9964,27,8,17,1
12-06-2023 17:23:28.435,9965,26,7,17,1
12-06-2023 17:23:28.453,9966,25,7,17,1
12-06-2023 17:23:28.472,9967,23,5,17,1
12-06-2023 17:23:28.493,9968,20,4,17,1
12-06-2023 17:23:28.515,9969,20,4,17,0
12-06-2023 17:23:28.534,9970,19,4,17,0
12-06-2023 17:23:28.553,9971,18,3,17,0
12-06-2023 17:23:28.576,9972,17,2,17,0
12-06-2023 17:23:28.596,9973,17,2,17,0
12-06-2023 17:23:28.613,9974,16,2,17,0
12-06-2023 17:23:28.635,9975,14,3,17,0
12-06-2023 17:23:28.652,9976,13,3,17,0
12-06-2023 17:23:28.675,9977,12,2,17,0
12-06-2023 17:23:28.694,9978,10,2,17,0
12-06-2023 17:23:28.715,9979,8,2,17,0
12-06-2023 17:23:28.733,9980,6,2,17,0
12-06-2023 17:23:28.755,9981,4,2,17,0
12-06-2023 17:23:28.775,9982,4,2,17,0
12-06-2023 17:23:28.796,9983,5,2,17,0
12-06-2023 17:23:28.816,9984,3,2,17,0
12-06-2023 17:23:28.834,9985,6,2,17,0
12-06-2023 17:23:28.852,9986,10,2,17,0
12-06-2023 17:23:28.874,9987,12,5,17,0
12-06-2023 17:23:28.893,9988,24,6,17,0
12-06-2023 17:23:28.913,9989,25,9,17,0
12-06-2023 17:23:28.935,9990,19,9,17,0
12-06-2023 17:23:28.955,9991,25,11,17,0
12-06-2023 17:23:28.976,9992,26,11,17,0
12-06-2023 17:23:28.995,9993,22,6,17,0
12-06-2023 17:23:29.014,9994,22,5,17,0
12-06-2023 17:23:29.033,9995,20,5,17,0
12-06-2023 17:23:29.053,9996,19,6,17,0
12-06-2023 17:23:29.075,9997,17,6,17,0
12-06-2023 17:23:29.096,9998,15,7,17,0
12-06-2023 17:23:29.113,9999,14,9,17,0
12-06-2023 17:23:29.133,10000,12,11,17,0
12-06-2023 17:23:29.158,10001,11,12,17,0
12-06-2023 17:23:29.178,10002,11,10,17,0
12-06-2023 17:23:29.196,10003,11,9,17,0
12-06-2023 17:23:29.216,10004,12,9,17,0
12-06-2023 17:23:29.236,10005,14,10,17,0
12-06-2023 17:23:29.256,10006,15,11,17,0
12-06-2023 17:23:29.275,10007,19,12,17,0
12-06-2023 17:23:29.293,10008,21,12,17,0
12-06-2023 17:23:29.314,10009,27,12,16,0
12-06-2023 17:23:29.334,10010,23,14,16,0
12-06-2023 17:23:29.353,10011,21,7,16,0
12-06-2023 17:23:29.373,10012,24,3,16,0
12-06-2023 17:23:29.393,10013,26,4,16,0
12-06-2023 17:23:29.413,10014,28,5,16,0
12-06-2023 17:23:29.432,10015,28,9,16,0
12-06-2023 17:23:29.453,10016,27,9,16,0
12-06-2023 17:23:29.473,10017,26,8,17,0
12-06-2023 17:23:29.493,10018,24,8,16,0
12-06-2023 17:23:29.512,10019,22,8,17,0
12-06-2023 17:23:29.532,10020,22,7,17,0
12-06-2023 17:23:29.554,10021,23,6,17,0
12-06-2023 17:23:29.575,10022,23,5,17,0
12-06-2023 17:23:29.594,10023,22,4,17,0
12-06-2023 17:23:29.614,10024,22,3,17,0
12-06-2023 17:23:29.634,10025,22,3,17,0
12-06-2023 17:23:29.653,10026,22,3,17,0
12-06-2023 17:23:29.672,10027,22,3,17,0
12-06-2023 17:23:29.695,10028,20,3,17,0
12-06-2023 17:23:29.714,10029,20,3,17,0
12-06-2023 17:23:29.734,10030,19,3,17,0
12-06-2023 17:23:29.755,10031,16,3,17,0
12-06-2023 17:23:29.774,10032,14,2,17,0
12-06-2023 17:23:29.794,10033,12,2,17,0
12-06-2023 17:23:29.815,10034,11,1,17,0
12-06-2023 17:23:29.835,10035,9,1,17,0
12-06-2023 17:23:29.854,10036,8,2,17,0
12-06-2023 17:23:29.875,10037,7,2,17,0
12-06-2023 17:23:29.896,10038,5,4,17,0
12-06-2023 17:23:29.912,10039,6,4,17,0
12-06-2023 17:23:29.932,10040,7,4,17,0
12-06-2023 17:23:29.952,10041,10,4,17,0
12-06-2023 17:23:29.974,10042,17,4,16,0
12-06-2023 17:23:29.992,10043,26,5,17,0
12-06-2023 17:23:30.015,10044,26,5,16,0
12-06-2023 17:23:30.034,10045,25,5,16,0
12-06-2023 17:23:30.055,10046,24,3,16,0
12-06-2023 17:23:30.072,10047,24,4,16,0
12-06-2023 17:23:30.092,10048,21,4,16,0
12-06-2023 17:23:30.112,10049,19,4,16,0
12-06-2023 17:23:30.132,10050,17,4,16,0
12-06-2023 17:23:30.152,10051,15,6,17,0
12-06-2023 17:23:30.172,10052,14,7,17,0
12-06-2023 17:23:30.195,10053,13,7,17,0
12-06-2023 17:23:30.214,10054,13,8,17,0
12-06-2023 17:23:30.234,10055,12,8,17,0
12-06-2023 17:23:30.255,10056,13,7,17,0
12-06-2023 17:23:30.275,10057,13,7,17,0
12-06-2023 17:23:30.295,10058,15,6,17,0
12-06-2023 17:23:30.314,10059,18,7,17,0
12-06-2023 17:23:30.333,10060,19,7,17,0
12-06-2023 17:23:30.354,10061,24,8,17,0
12-06-2023 17:23:30.372,10062,27,8,17,0
12-06-2023 17:23:30.393,10063,41,9,16,0
12-06-2023 17:23:30.414,10064,32,9,15,0
12-06-2023 17:23:30.434,10065,26,3,16,0
