Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,Unnamed: 6,Unnamed: 7,Unnamed: 8
09-06-2023 11:01:25.113,3178,16,4,16,-3,,,
09-06-2023 11:01:25.131,3179,17,4,16,-3,,,
09-06-2023 11:01:25.150,3180,16,4,16,-3,,,
09-06-2023 11:01:25.172,3181,16,4,16,-3,,,
09-06-2023 11:01:25.191,3182,17,4,16,-3,,,
09-06-2023 11:01:25.213,3183,16,4,16,-3,,,
09-06-2023 11:01:25.231,3184,16,4,16,-3,,,
09-06-2023 11:01:25.250,3185,16,4,16,-3,,,
09-06-2023 11:01:25.270,3186,16,4,16,-3,,,
09-06-2023 11:01:25.291,3187,16,4,16,-3,,,
09-06-2023 11:01:25.311,3188,17,4,16,-3,,,
09-06-2023 11:01:25.331,3189,16,4,16,-3,,,
09-06-2023 11:01:25.351,3190,16,4,16,-3,,,
09-06-2023 11:01:25.370,3191,16,4,16,-3,,,
09-06-2023 11:01:25.390,3192,16,4,16,-3,,,
09-06-2023 11:01:25.410,3193,16,4,16,-3,,,
09-06-2023 11:01:25.432,3194,16,4,16,-3,,,
09-06-2023 11:01:25.450,3195,16,4,16,-3,,,
09-06-2023 11:01:25.475,3196,16,4,16,-3,,,
09-06-2023 11:01:25.494,3197,16,4,16,-3,,,
09-06-2023 11:01:25.514,3198,16,4,16,-3,,,
09-06-2023 11:01:25.530,3199,16,4,16,-3,,,
09-06-2023 11:01:25.550,3200,16,4,16,-3,,,
09-06-2023 11:01:25.573,3201,16,4,16,-3,,,
09-06-2023 11:01:25.590,3202,16,4,16,-3,,,
09-06-2023 11:01:25.610,3203,16,4,16,-3,,,
09-06-2023 11:01:25.631,3204,16,4,16,-3,,,
09-06-2023 11:01:25.652,3205,16,4,16,-3,,,
09-06-2023 11:01:25.670,3206,16,4,16,-3,,,
09-06-2023 11:01:25.691,3207,16,4,16,-3,,,
09-06-2023 11:01:25.711,3208,17,4,16,-3,,,
09-06-2023 11:01:25.730,3209,17,4,16,-3,,,
09-06-2023 11:01:25.750,3210,17,4,16,-3,,,
09-06-2023 11:01:25.769,3211,17,4,16,-3,,,
09-06-2023 11:01:25.791,3212,17,4,16,-3,,,
09-06-2023 11:01:25.812,3213,17,4,16,-3,,,
09-06-2023 11:01:25.832,3214,16,4,16,-3,,,
09-06-2023 11:01:25.852,3215,16,4,16,-3,,,
09-06-2023 11:01:25.872,3216,16,4,16,-3,,,
09-06-2023 11:01:25.890,3217,16,4,16,-3,,,
09-06-2023 11:01:25.911,3218,16,4,16,-3,,,
09-06-2023 11:01:25.930,3219,16,4,16,-3,,,
09-06-2023 11:01:25.952,3220,16,4,16,-3,,,
09-06-2023 11:01:25.972,3221,16,4,16,-3,,,
09-06-2023 11:01:25.992,3222,16,4,16,-3,,,
09-06-2023 11:01:26.011,3223,16,4,16,-3,,,
09-06-2023 11:01:26.031,3224,16,4,16,-3,,,
09-06-2023 11:01:26.052,3225,17,4,16,-3,,,
09-06-2023 11:01:26.072,3226,17,4,16,-3,,,
09-06-2023 11:01:26.092,3227,16,4,16,-3,,,
09-06-2023 11:01:26.112,3228,16,4,16,-3,,,
09-06-2023 11:01:26.133,3229,16,4,16,-3,,,
09-06-2023 11:01:26.154,3230,16,4,16,-3,,,
09-06-2023 11:01:26.171,3231,16,4,16,-3,,,
09-06-2023 11:01:26.193,3232,16,4,16,-3,,,
09-06-2023 11:01:26.214,3233,16,4,16,-3,,,
09-06-2023 11:01:26.231,3234,16,4,16,-3,,,
09-06-2023 11:01:26.252,3235,16,4,16,-3,,,
09-06-2023 11:01:26.272,3236,16,4,16,-3,,,
09-06-2023 11:01:26.291,3237,16,4,16,-3,,,
09-06-2023 11:01:26.313,3238,16,4,16,-3,,,
09-06-2023 11:01:26.332,3239,16,4,16,-3,,,
09-06-2023 11:01:26.350,3240,16,4,16,-3,,,
09-06-2023 11:01:26.373,3241,16,4,16,-3,,,
09-06-2023 11:01:26.392,3242,16,4,16,-3,,,
09-06-2023 11:01:26.413,3243,16,4,16,-3,,,
09-06-2023 11:01:26.430,3244,16,4,16,-3,,,
09-06-2023 11:01:26.450,3245,16,4,16,-3,,,
09-06-2023 11:01:26.472,3246,16,4,16,-3,,,
09-06-2023 11:01:26.494,3247,16,4,16,-3,,,
09-06-2023 11:01:26.514,3248,16,4,16,-3,,,
09-06-2023 11:01:26.531,3249,16,4,16,-3,,,
09-06-2023 11:01:26.552,3250,17,4,16,-3,,,
09-06-2023 11:01:26.572,3251,17,4,16,-3,,,
09-06-2023 11:01:26.594,3252,16,4,16,-3,,,
09-06-2023 11:01:26.610,3253,16,4,16,-3,,,
09-06-2023 11:01:26.631,3254,17,4,16,-3,,,
09-06-2023 11:01:26.650,3255,16,4,16,-3,,,
09-06-2023 11:01:26.671,3256,16,4,16,-3,,,
09-06-2023 11:01:26.692,3257,16,4,16,-3,,,
09-06-2023 11:01:26.711,3258,16,4,16,-3,,,
09-06-2023 11:01:26.732,3259,16,4,16,-3,,,
09-06-2023 11:01:26.753,3260,16,4,16,-3,,,
09-06-2023 11:01:26.772,3261,16,4,16,-3,,,
09-06-2023 11:01:26.792,3262,16,4,16,-3,,,
09-06-2023 11:01:26.812,3263,16,4,16,-3,,,
09-06-2023 11:01:26.832,3264,16,4,16,-3,,,
09-06-2023 11:01:26.851,3265,16,4,16,-3,,,
09-06-2023 11:01:26.871,3266,16,4,16,-3,,,
09-06-2023 11:01:26.892,3267,16,4,16,-3,,,
09-06-2023 11:01:26.913,3268,16,4,16,-3,,,
09-06-2023 11:01:26.932,3269,16,4,16,-3,,,
09-06-2023 11:01:26.953,3270,16,4,16,-3,,,
09-06-2023 11:01:26.971,3271,16,4,16,-3,,,
09-06-2023 11:01:26.990,3272,16,4,16,-3,,,
09-06-2023 11:01:27.011,3273,16,4,16,-3,,,
09-06-2023 11:01:27.032,3274,16,4,16,-3,,,
09-06-2023 11:01:27.051,3275,16,4,16,-3,,,
09-06-2023 11:01:27.071,3276,16,4,16,-3,,,
09-06-2023 11:01:27.092,3277,16,4,16,-3,,,
09-06-2023 11:01:27.113,3278,16,4,16,-3,,,
09-06-2023 11:01:27.132,3279,16,4,16,-3,,,
09-06-2023 11:01:27.153,3280,16,4,16,-3,,,
09-06-2023 11:01:27.172,3281,16,4,16,-3,,,
09-06-2023 11:01:27.192,3282,16,4,16,-3,,,
09-06-2023 11:01:27.211,3283,16,4,16,-3,,,
09-06-2023 11:01:27.230,3284,16,4,16,-3,,,
09-06-2023 11:01:27.249,3285,16,4,16,-3,,,
09-06-2023 11:01:27.272,3286,16,4,16,-3,,,
09-06-2023 11:01:27.289,3287,16,4,16,-3,,,
09-06-2023 11:01:27.312,3288,16,4,16,-3,,,
09-06-2023 11:01:27.331,3289,16,4,16,-3,,,
09-06-2023 11:01:27.350,3290,16,4,16,-3,,,
09-06-2023 11:01:27.370,3291,16,4,16,-3,,,
09-06-2023 11:01:27.393,3292,16,4,16,-3,,,
09-06-2023 11:01:27.413,3293,16,4,16,-3,,,
09-06-2023 11:01:27.432,3294,17,4,16,-3,,,
09-06-2023 11:01:27.453,3295,17,4,16,-3,,,
09-06-2023 11:01:27.470,3296,17,4,16,-3,,,
09-06-2023 11:01:27.492,3297,17,4,16,-3,,,
09-06-2023 11:01:27.511,3298,17,4,16,-3,,,
09-06-2023 11:01:27.531,3299,17,4,16,-3,,,
09-06-2023 11:01:27.555,3300,17,4,16,-3,,,
09-06-2023 11:01:27.574,3301,17,4,16,-3,,,
09-06-2023 11:01:27.593,3302,17,4,16,-3,,,
09-06-2023 11:01:27.612,3303,17,4,16,-3,,,
09-06-2023 11:01:27.631,3304,17,4,16,-3,,,
09-06-2023 11:01:27.651,3305,17,4,16,-3,,,
09-06-2023 11:01:27.671,3306,17,4,16,-3,,,
09-06-2023 11:01:27.692,3307,17,4,16,-3,,,
09-06-2023 11:01:27.712,3308,17,4,16,-3,,,
09-06-2023 11:01:27.730,3309,17,4,16,-3,,,
09-06-2023 11:01:27.753,3310,17,4,16,-3,,,
09-06-2023 11:01:27.771,3311,17,4,16,-3,,,
09-06-2023 11:01:27.791,3312,16,4,16,-3,,,
09-06-2023 11:01:27.810,3313,16,4,16,-3,,,
09-06-2023 11:01:27.832,3314,17,4,16,-3,,,
09-06-2023 11:01:27.852,3315,16,4,16,-3,,,
09-06-2023 11:01:27.872,3316,17,4,16,-3,,,
09-06-2023 11:01:27.891,3317,16,4,16,-3,,,
09-06-2023 11:01:27.912,3318,16,4,16,-3,,,
09-06-2023 11:01:27.935,3319,16,4,16,-3,,,
09-06-2023 11:01:27.952,3320,16,4,16,-3,,,
09-06-2023 11:01:27.972,3321,16,4,16,-3,,,
09-06-2023 11:01:27.992,3322,16,4,16,-3,,,
09-06-2023 11:01:28.013,3323,16,4,16,-3,,,
09-06-2023 11:01:28.033,3324,16,4,16,-3,,,
09-06-2023 11:01:28.052,3325,16,4,16,-3,,,
09-06-2023 11:01:28.072,3326,17,4,16,-3,,,
09-06-2023 11:01:28.090,3327,17,4,16,-3,,,
09-06-2023 11:01:28.112,3328,17,4,16,-3,,,
09-06-2023 11:01:28.135,3329,17,4,16,-3,,,
09-06-2023 11:01:28.151,3330,16,4,16,-3,,,
09-06-2023 11:01:28.173,3331,16,4,16,-3,,,
09-06-2023 11:01:28.191,3332,16,4,16,-3,,,
09-06-2023 11:01:28.211,3333,17,4,16,-3,,,
09-06-2023 11:01:28.230,3334,16,4,16,-3,,,
09-06-2023 11:01:28.251,3335,16,4,16,-3,,,
09-06-2023 11:01:28.272,3336,16,4,16,-3,,,
09-06-2023 11:01:28.290,3337,16,4,16,-3,,,
09-06-2023 11:01:28.311,3338,16,4,16,-3,,,
09-06-2023 11:01:28.333,3339,16,4,16,-3,,,
09-06-2023 11:01:28.354,3340,16,4,16,-3,,,
09-06-2023 11:01:28.371,3341,16,4,16,-3,,,
09-06-2023 11:01:28.392,3342,16,4,16,-3,,,
09-06-2023 11:01:28.410,3343,16,4,16,-3,,,
09-06-2023 11:01:28.430,3344,16,4,16,-3,,,
09-06-2023 11:01:28.451,3345,16,4,16,-3,,,
09-06-2023 11:01:28.470,3346,16,4,16,-3,,,
09-06-2023 11:01:28.492,3347,16,4,16,-3,,,
09-06-2023 11:01:28.512,3348,16,4,16,-3,,,
09-06-2023 11:01:28.533,3349,16,4,16,-3,,,
09-06-2023 11:01:28.554,3350,16,4,16,-3,,,
09-06-2023 11:01:28.571,3351,16,4,16,-3,,,
09-06-2023 11:01:28.591,3352,16,4,16,-3,,,
09-06-2023 11:01:28.613,3353,16,4,16,-3,,,
09-06-2023 11:01:28.632,3354,17,4,16,-3,,,
09-06-2023 11:01:28.650,3355,17,4,16,-3,,,
09-06-2023 11:01:28.671,3356,16,4,16,-3,,,
09-06-2023 11:01:28.690,3357,16,4,16,-3,,,
09-06-2023 11:01:28.711,3358,16,4,16,-3,,,
09-06-2023 11:01:28.730,3359,16,4,16,-3,,,
09-06-2023 11:01:28.753,3360,16,4,16,-3,,,
09-06-2023 11:01:28.772,3361,16,4,16,-3,,,
09-06-2023 11:01:28.792,3362,16,4,16,-3,,,
09-06-2023 11:01:28.811,3363,16,4,16,-3,,,
09-06-2023 11:01:28.831,3364,16,4,16,-3,,,
09-06-2023 11:01:28.850,3365,16,4,16,-3,,,
09-06-2023 11:01:28.871,3366,16,4,16,-3,,,
09-06-2023 11:01:28.892,3367,16,4,16,-3,,,
09-06-2023 11:01:28.910,3368,16,4,16,-3,,,
09-06-2023 11:01:28.933,3369,16,4,16,-3,,,
09-06-2023 11:01:28.950,3370,16,4,16,-3,,,END STAND1
09-06-2023 11:01:28.973,3371,16,4,16,-3,,,
09-06-2023 11:01:28.992,3372,16,4,16,-3,,,
09-06-2023 11:01:29.019,3373,16,4,16,-3,,,
09-06-2023 11:01:29.030,3374,16,4,16,-3,,,
09-06-2023 11:01:29.053,3375,16,4,16,-3,,,
09-06-2023 11:01:29.074,3376,16,4,16,-3,,,
