Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,X_Vel,Z_Vel,Notes
12-06-2023 18:11:00.078,2553,18,2,18,-2,,,START WALK 3A
12-06-2023 18:11:00.098,2554,18,2,18,-2,,,
12-06-2023 18:11:00.119,2555,18,2,18,-2,,,
12-06-2023 18:11:00.138,2556,18,2,18,-2,,,
12-06-2023 18:11:00.157,2557,18,2,18,-2,,,
12-06-2023 18:11:00.180,2558,18,2,18,-2,,,
12-06-2023 18:11:00.199,2559,18,2,18,-2,,,
12-06-2023 18:11:00.217,2560,18,2,18,-2,,,
12-06-2023 18:11:00.238,2561,18,2,18,-2,,,
12-06-2023 18:11:00.258,2562,18,2,18,-2,,,
12-06-2023 18:11:00.279,2563,18,2,18,-2,,,
12-06-2023 18:11:00.297,2564,18,2,18,-2,,,
12-06-2023 18:11:00.318,2565,17,2,18,-2,,,
12-06-2023 18:11:00.338,2566,18,2,18,-2,,,
12-06-2023 18:11:00.359,2567,20,1,18,-2,,,
12-06-2023 18:11:00.380,2568,25,1,18,-2,,,
12-06-2023 18:11:00.398,2569,29,0,18,-1,,,
12-06-2023 18:11:00.418,2570,30,0,17,-1,,,
12-06-2023 18:11:00.439,2571,32,0,17,-1,,,
12-06-2023 18:11:00.458,2572,32,1,17,-1,,,
12-06-2023 18:11:00.481,2573,31,0,17,-2,,,
12-06-2023 18:11:00.498,2574,30,-1,18,-2,,,
12-06-2023 18:11:00.519,2575,30,0,17,-3,,,
12-06-2023 18:11:00.540,2576,28,-1,17,-2,,,
12-06-2023 18:11:00.559,2577,27,-2,18,-4,,,
12-06-2023 18:11:00.581,2578,28,-3,21,-3,,,
12-06-2023 18:11:00.598,2579,27,-3,28,-3,,,
12-06-2023 18:11:00.619,2580,24,-3,32,-5,,,
12-06-2023 18:11:00.639,2581,20,-1,30,-6,,,
12-06-2023 18:11:00.659,2582,19,1,23,-4,,,
12-06-2023 18:11:00.680,2583,17,2,17,-7,,,
12-06-2023 18:11:00.697,2584,13,4,16,-10,,,
12-06-2023 18:11:00.717,2585,13,4,15,-12,,,
12-06-2023 18:11:00.740,2586,15,3,15,-14,,,
12-06-2023 18:11:00.760,2587,15,3,17,-15,,,
12-06-2023 18:11:00.780,2588,16,2,21,-11,,,
12-06-2023 18:11:00.798,2589,17,2,22,-13,,,
12-06-2023 18:11:00.819,2590,17,2,25,-11,,,
12-06-2023 18:11:00.840,2591,17,2,23,-9,,,
12-06-2023 18:11:00.859,2592,15,1,22,-8,,,
12-06-2023 18:11:00.878,2593,21,0,21,-8,,,
12-06-2023 18:11:00.899,2594,25,0,20,-8,,,
12-06-2023 18:11:00.917,2595,33,-1,18,-8,,,
12-06-2023 18:11:00.938,2596,36,0,18,-8,,,
12-06-2023 18:11:00.957,2597,34,5,18,-8,,,
12-06-2023 18:11:00.981,2598,25,5,20,-8,,,
12-06-2023 18:11:00.999,2599,19,8,20,-8,,,
12-06-2023 18:11:01.020,2600,17,9,21,-9,,,
12-06-2023 18:11:01.037,2601,15,11,21,-9,,,
12-06-2023 18:11:01.057,2602,17,11,19,-9,,,
12-06-2023 18:11:01.079,2603,19,10,16,-8,,,
12-06-2023 18:11:01.100,2604,24,9,12,-7,,,
12-06-2023 18:11:01.120,2605,28,4,10,-6,,,
12-06-2023 18:11:01.139,2606,28,3,9,-5,,,
12-06-2023 18:11:01.158,2607,29,4,10,-4,,,
12-06-2023 18:11:01.177,2608,32,3,10,-5,,,
12-06-2023 18:11:01.198,2609,33,3,11,-7,,,
12-06-2023 18:11:01.218,2610,34,2,11,-8,,,
12-06-2023 18:11:01.238,2611,32,3,12,-9,,,
12-06-2023 18:11:01.257,2612,30,2,18,-6,,,
12-06-2023 18:11:01.278,2613,30,0,25,-8,,,
12-06-2023 18:11:01.300,2614,29,-2,23,-9,,,
12-06-2023 18:11:01.317,2615,28,-2,11,-10,,,
12-06-2023 18:11:01.339,2616,28,-4,14,-11,,,
12-06-2023 18:11:01.360,2617,24,-3,9,-10,,,
12-06-2023 18:11:01.377,2618,23,-2,12,-9,,,
12-06-2023 18:11:01.401,2619,22,-1,14,-10,,,
12-06-2023 18:11:01.420,2620,21,0,14,-10,,,
12-06-2023 18:11:01.439,2621,18,1,22,-1,,,
12-06-2023 18:11:01.457,2622,18,2,22,-7,,,
12-06-2023 18:11:01.480,2623,18,1,27,-5,,,
12-06-2023 18:11:01.498,2624,17,1,21,-6,,,
12-06-2023 18:11:01.517,2625,22,1,22,-6,,,
12-06-2023 18:11:01.537,2626,27,3,22,-6,,,
12-06-2023 18:11:01.558,2627,26,5,21,-7,,,
12-06-2023 18:11:01.578,2628,32,6,20,-6,,,
12-06-2023 18:11:01.600,2629,28,7,20,-6,,,
12-06-2023 18:11:01.619,2630,24,7,17,-6,,,
12-06-2023 18:11:01.639,2631,16,10,15,-7,,,
12-06-2023 18:11:01.658,2632,12,14,14,-7,,,
12-06-2023 18:11:01.679,2633,12,17,13,-7,,,
12-06-2023 18:11:01.700,2634,9,21,12,-7,,,
12-06-2023 18:11:01.720,2635,10,21,12,-7,,,
12-06-2023 18:11:01.738,2636,12,21,11,-7,,,
12-06-2023 18:11:01.763,2637,15,20,9,-8,,,
12-06-2023 18:11:01.782,2638,18,21,8,-8,,,
12-06-2023 18:11:01.799,2639,24,11,7,-7,,,
12-06-2023 18:11:01.818,2640,22,14,7,-7,,,
12-06-2023 18:11:01.840,2641,12,19,8,-6,,,
12-06-2023 18:11:01.861,2642,18,17,6,-7,,,
12-06-2023 18:11:01.878,2643,17,15,14,-7,,,
12-06-2023 18:11:01.900,2644,13,15,16,-6,,,
12-06-2023 18:11:01.920,2645,11,14,27,-8,,,
12-06-2023 18:11:01.939,2646,11,14,19,-11,,,
12-06-2023 18:11:01.959,2647,10,13,16,-10,,,
12-06-2023 18:11:01.981,2648,10,13,9,-13,,,
12-06-2023 18:11:02.002,2649,8,13,8,-15,,,
12-06-2023 18:11:02.021,2650,6,13,5,-16,,,
12-06-2023 18:11:02.038,2651,6,12,5,-15,,,
12-06-2023 18:11:02.060,2652,5,11,6,-14,,,
12-06-2023 18:11:02.079,2653,6,11,6,-13,,,
12-06-2023 18:11:02.101,2654,7,10,9,-14,,,
12-06-2023 18:11:02.120,2655,8,8,14,-7,,,
12-06-2023 18:11:02.139,2656,8,8,16,-9,,,
12-06-2023 18:11:02.158,2657,9,7,16,-9,,,
12-06-2023 18:11:02.179,2658,10,6,23,-9,,,
12-06-2023 18:11:02.200,2659,11,6,25,-7,,,
12-06-2023 18:11:02.218,2660,12,6,28,-7,,,
