Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,,,,
12-06-2023 17:35:48.970,1752,14,0,18,-6,,,,
12-06-2023 17:35:48.985,1753,14,0,18,-6,,,,
12-06-2023 17:35:49.004,1754,14,0,18,-6,,,,
12-06-2023 17:35:49.029,1755,14,0,18,-6,,,,
12-06-2023 17:35:49.050,1756,14,0,18,-6,,,,
12-06-2023 17:35:49.067,1757,14,0,18,-6,,,,
12-06-2023 17:35:49.087,1758,14,0,18,-6,,,,
12-06-2023 17:35:49.106,1759,14,0,18,-6,,,,
12-06-2023 17:35:49.128,1760,14,0,18,-6,,,,
12-06-2023 17:35:49.147,1761,14,0,18,-6,,,,
12-06-2023 17:35:49.166,1762,14,0,18,-6,,,,
12-06-2023 17:35:49.185,1763,14,0,18,-6,,,,
12-06-2023 17:35:49.204,1764,14,0,18,-6,,,,
12-06-2023 17:35:49.224,1765,14,0,18,-6,,,,
12-06-2023 17:35:49.248,1766,14,0,18,-6,,,,
12-06-2023 17:35:49.265,1767,14,0,18,-6,,,,
12-06-2023 17:35:49.285,1768,14,0,18,-6,,,,
12-06-2023 17:35:49.306,1769,14,0,18,-6,,,,
12-06-2023 17:35:49.327,1770,14,0,18,-6,,,,
12-06-2023 17:35:49.347,1771,14,0,18,-6,,,,
12-06-2023 17:35:49.367,1772,14,0,18,-6,,,,
12-06-2023 17:35:49.387,1773,14,0,18,-6,,,,
12-06-2023 17:35:49.405,1774,14,0,18,-6,,,,
12-06-2023 17:35:49.429,1775,14,0,18,-6,,,,
12-06-2023 17:35:49.448,1776,14,0,18,-6,,,,
12-06-2023 17:35:49.469,1777,14,0,18,-6,,,,
12-06-2023 17:35:49.487,1778,14,0,18,-6,,,,
12-06-2023 17:35:49.505,1779,14,0,18,-6,,,,
12-06-2023 17:35:49.529,1780,14,0,18,-6,,,,
12-06-2023 17:35:49.545,1781,14,0,18,-6,,,,
12-06-2023 17:35:49.566,1782,14,0,18,-6,,,,
12-06-2023 17:35:49.587,1783,14,0,18,-6,,,,
12-06-2023 17:35:49.608,1784,14,0,18,-6,,,,
12-06-2023 17:35:49.625,1785,14,0,18,-6,,,,
12-06-2023 17:35:49.649,1786,14,0,18,-6,,,,
12-06-2023 17:35:49.665,1787,14,0,18,-6,,,,
12-06-2023 17:35:49.686,1788,14,0,18,-6,,,,
12-06-2023 17:35:49.707,1789,14,0,18,-6,,,,
12-06-2023 17:35:49.728,1790,14,0,18,-6,,,,
12-06-2023 17:35:49.745,1791,14,0,18,-6,,,,
12-06-2023 17:35:49.767,1792,14,0,18,-6,,,,
12-06-2023 17:35:49.785,1793,14,0,18,-6,,,,
12-06-2023 17:35:49.805,1794,14,0,18,-6,,,,
12-06-2023 17:35:49.826,1795,14,0,18,-6,,,,
12-06-2023 17:35:49.847,1796,14,0,18,-6,,,,
12-06-2023 17:35:49.868,1797,14,0,18,-6,,,,
12-06-2023 17:35:49.884,1798,14,0,18,-6,,,,
12-06-2023 17:35:49.909,1799,14,0,18,-6,,,,
12-06-2023 17:35:49.929,1800,14,0,18,-6,,,,
12-06-2023 17:35:49.944,1801,14,0,18,-6,,,,
12-06-2023 17:35:49.965,1802,14,0,18,-6,,,,
12-06-2023 17:35:49.984,1803,14,0,18,-6,,,,
12-06-2023 17:35:50.007,1804,14,0,18,-6,,,,
12-06-2023 17:35:50.032,1805,14,0,18,-6,,,,
12-06-2023 17:35:50.047,1806,14,0,18,-6,,,,
12-06-2023 17:35:50.069,1807,14,0,18,-6,,,,
12-06-2023 17:35:50.089,1808,14,0,18,-6,,,,
12-06-2023 17:35:50.106,1809,14,0,18,-6,,,,
12-06-2023 17:35:50.127,1810,14,0,18,-6,,,,
12-06-2023 17:35:50.147,1811,14,0,18,-6,,,,
12-06-2023 17:35:50.167,1812,14,0,18,-6,,,,
12-06-2023 17:35:50.185,1813,14,0,18,-6,,,,
12-06-2023 17:35:50.205,1814,14,0,18,-6,,,,
12-06-2023 17:35:50.228,1815,14,0,18,-6,,,,
12-06-2023 17:35:50.247,1816,14,0,18,-6,,,,
12-06-2023 17:35:50.266,1817,14,0,18,-6,,,,
12-06-2023 17:35:50.284,1818,14,0,18,-6,,,,
12-06-2023 17:35:50.307,1819,14,0,18,-6,,,,
12-06-2023 17:35:50.324,1820,14,0,18,-6,,,,
12-06-2023 17:35:50.346,1821,14,0,18,-6,,,,
12-06-2023 17:35:50.368,1822,14,0,18,-6,,,,
12-06-2023 17:35:50.387,1823,14,0,18,-6,,,,
12-06-2023 17:35:50.408,1824,14,0,18,-6,,,,
12-06-2023 17:35:50.424,1825,14,0,18,-6,,,,
12-06-2023 17:35:50.450,1826,14,0,18,-6,,,,
12-06-2023 17:35:50.468,1827,14,0,18,-6,,,,
12-06-2023 17:35:50.484,1828,14,0,18,-6,,,,
12-06-2023 17:35:50.508,1829,14,0,18,-6,,,,
12-06-2023 17:35:50.527,1830,14,0,18,-5,,,,
12-06-2023 17:35:50.547,1831,14,0,18,-5,,,,
12-06-2023 17:35:50.567,1832,14,0,18,-5,,,,
12-06-2023 17:35:50.585,1833,14,0,18,-6,,,,
12-06-2023 17:35:50.604,1834,14,0,18,-6,,,,
12-06-2023 17:35:50.627,1835,14,0,18,-6,,,,
12-06-2023 17:35:50.644,1836,14,0,18,-6,,,,
12-06-2023 17:35:50.669,1837,14,0,18,-5,,,,
12-06-2023 17:35:50.686,1838,14,0,18,-5,,,,
12-06-2023 17:35:50.706,1839,14,0,18,-5,,,,
12-06-2023 17:35:50.728,1840,14,0,18,-5,,,,
12-06-2023 17:35:50.746,1841,14,0,18,-5,,,,
12-06-2023 17:35:50.767,1842,14,0,18,-5,,,,
12-06-2023 17:35:50.787,1843,14,0,18,-5,,,,
12-06-2023 17:35:50.805,1844,14,1,18,-6,,,,
12-06-2023 17:35:50.826,1845,15,6,18,-6,,,,
12-06-2023 17:35:50.848,1846,15,9,18,-6,,,,
12-06-2023 17:35:50.864,1847,14,14,18,-5,,,,
12-06-2023 17:35:50.886,1848,15,19,18,-5,,,,
12-06-2023 17:35:50.905,1849,16,19,18,-5,,,,
12-06-2023 17:35:50.927,1850,18,13,18,-6,,,,
12-06-2023 17:35:50.945,1851,18,10,18,-5,,,,
12-06-2023 17:35:50.969,1852,19,3,18,-6,,,,
12-06-2023 17:35:50.987,1853,19,3,18,-6,,,,
12-06-2023 17:35:51.007,1854,18,1,18,-6,,,,
12-06-2023 17:35:51.029,1855,17,2,18,-6,,,,
12-06-2023 17:35:51.049,1856,17,2,18,-5,,,,
12-06-2023 17:35:51.068,1857,17,2,18,-2,,,,
12-06-2023 17:35:51.085,1858,17,2,18,0,,,,
12-06-2023 17:35:51.105,1859,17,2,19,4,,,,
12-06-2023 17:35:51.125,1860,17,2,20,6,,,,
12-06-2023 17:35:51.148,1861,17,2,21,7,,,,
12-06-2023 17:35:51.165,1862,17,2,21,2,,,,
12-06-2023 17:35:51.185,1863,17,2,21,0,,,,
12-06-2023 17:35:51.204,1864,17,2,19,-2,,,,
12-06-2023 17:35:51.227,1865,17,2,16,-5,,,,
12-06-2023 17:35:51.248,1866,17,2,15,-9,,,,
12-06-2023 17:35:51.265,1867,17,2,18,-9,,,,
12-06-2023 17:35:51.287,1868,17,2,15,-8,,,,
12-06-2023 17:35:51.307,1869,17,2,15,-7,,,,
12-06-2023 17:35:51.326,1870,17,2,15,-7,,,,
12-06-2023 17:35:51.345,1871,16,2,15,-6,,,,
12-06-2023 17:35:51.367,1872,16,2,15,-5,,,,
12-06-2023 17:35:51.388,1873,16,2,15,-5,,,,
12-06-2023 17:35:51.408,1874,16,2,15,-5,,,,
12-06-2023 17:35:51.430,1875,15,1,16,-5,,,,
12-06-2023 17:35:51.447,1876,14,1,16,-5,,,,
12-06-2023 17:35:51.465,1877,10,3,16,-5,,,,
12-06-2023 17:35:51.484,1878,8,5,16,-5,,,,
12-06-2023 17:35:51.506,1879,13,4,16,-4,,,,
12-06-2023 17:35:51.524,1880,12,4,16,-4,,,,
12-06-2023 17:35:51.546,1881,10,4,16,-4,,,,
12-06-2023 17:35:51.571,1882,10,5,16,-4,,,,
12-06-2023 17:35:51.584,1883,11,4,15,-3,,,,
12-06-2023 17:35:51.605,1884,11,4,16,-3,,,,
12-06-2023 17:35:51.624,1885,11,4,16,-3,,,,
12-06-2023 17:35:51.644,1886,12,4,16,-2,,,,
12-06-2023 17:35:51.664,1887,12,4,15,-2,,,,
12-06-2023 17:35:51.685,1888,12,3,16,-2,,,,
12-06-2023 17:35:51.705,1889,12,3,16,-2,,,,
12-06-2023 17:35:51.724,1890,13,3,16,-2,,,,
12-06-2023 17:35:51.747,1891,13,3,16,-2,,,,
12-06-2023 17:35:51.768,1892,13,3,16,-1,,,,
12-06-2023 17:35:51.786,1893,13,2,16,-1,,,,
12-06-2023 17:35:51.807,1894,14,2,16,-1,,,,
12-06-2023 17:35:51.827,1895,14,2,16,-1,,,,
12-06-2023 17:35:51.844,1896,14,2,16,-1,,,,
12-06-2023 17:35:51.866,1897,14,2,16,-1,,,,
12-06-2023 17:35:51.886,1898,14,2,16,-1,,,,
12-06-2023 17:35:51.907,1899,14,2,16,-1,,,,
12-06-2023 17:35:51.928,1900,14,2,16,-1,,,,
12-06-2023 17:35:51.945,1901,14,2,16,-1,,,,
12-06-2023 17:35:51.967,1902,14,2,16,0,,,,
12-06-2023 17:35:51.987,1903,15,2,16,0,,,,
12-06-2023 17:35:52.006,1904,15,2,16,0,,,,
12-06-2023 17:35:52.025,1905,15,2,16,0,,,,
12-06-2023 17:35:52.046,1906,15,2,16,0,,,,
12-06-2023 17:35:52.064,1907,15,2,16,0,,,,
12-06-2023 17:35:52.086,1908,15,2,16,0,,,,
12-06-2023 17:35:52.106,1909,15,2,16,0,,,,
12-06-2023 17:35:52.126,1910,15,2,16,0,,,,
12-06-2023 17:35:52.146,1911,15,2,16,0,,,,
12-06-2023 17:35:52.168,1912,15,2,16,0,,,,
12-06-2023 17:35:52.185,1913,15,2,16,0,,,,
12-06-2023 17:35:52.205,1914,15,2,16,0,,,,
12-06-2023 17:35:52.228,1915,15,2,16,0,,,,
12-06-2023 17:35:52.245,1916,15,2,16,0,,,,
12-06-2023 17:35:52.266,1917,15,2,16,0,,,,
12-06-2023 17:35:52.285,1918,15,2,16,0,,,,
12-06-2023 17:35:52.304,1919,15,2,17,0,,,,
12-06-2023 17:35:52.326,1920,15,2,17,0,,,,
12-06-2023 17:35:52.344,1921,15,2,17,0,,,,
12-06-2023 17:35:52.367,1922,15,2,17,0,,,,
12-06-2023 17:35:52.385,1923,15,2,17,0,,,,
12-06-2023 17:35:52.405,1924,15,2,17,0,,,,
12-06-2023 17:35:52.426,1925,15,2,17,0,,,,
12-06-2023 17:35:52.448,1926,15,2,17,0,,,,
12-06-2023 17:35:52.467,1927,15,2,17,0,,,,
12-06-2023 17:35:52.488,1928,15,2,17,0,,,,
12-06-2023 17:35:52.505,1929,15,2,17,0,,,,
12-06-2023 17:35:52.526,1930,15,2,17,0,,,,
12-06-2023 17:35:52.547,1931,15,2,17,-1,,,,
12-06-2023 17:35:52.565,1932,15,2,17,-1,,,,
12-06-2023 17:35:52.586,1933,15,2,17,0,,,,
12-06-2023 17:35:52.605,1934,15,1,17,0,,,,
12-06-2023 17:35:52.626,1935,15,1,17,0,,,,
12-06-2023 17:35:52.647,1936,15,1,17,0,,,,
12-06-2023 17:35:52.665,1937,16,1,17,-1,,,,
12-06-2023 17:35:52.687,1938,16,2,17,-1,,,,
12-06-2023 17:35:52.708,1939,16,2,17,-1,,,,
12-06-2023 17:35:52.724,1940,16,2,17,-1,,,,
12-06-2023 17:35:52.744,1941,16,2,16,-1,,,,
12-06-2023 17:35:52.765,1942,16,2,17,-1,,,,
12-06-2023 17:35:52.786,1943,16,2,17,-1,,,,
12-06-2023 17:35:52.806,1944,16,2,17,-1,,,,
12-06-2023 17:35:52.826,1945,16,2,17,-1,,,,
12-06-2023 17:35:52.844,1946,16,2,17,-1,,,,
12-06-2023 17:35:52.865,1947,16,2,17,-1,,,,
12-06-2023 17:35:52.885,1948,16,2,17,-1,,,,
12-06-2023 17:35:52.904,1949,16,2,17,-1,,,,
12-06-2023 17:35:52.924,1950,16,2,17,-1,,,,
12-06-2023 17:35:52.947,1951,16,2,17,-1,,,,
12-06-2023 17:35:52.966,1952,16,2,17,-1,,,,
12-06-2023 17:35:52.987,1953,16,2,17,-1,,,,
12-06-2023 17:35:53.006,1954,16,2,17,-1,,,,
12-06-2023 17:35:53.029,1955,16,2,17,-2,,,,
12-06-2023 17:35:53.047,1956,16,2,17,-2,,,,
12-06-2023 17:35:53.068,1957,16,2,17,-2,,,,
12-06-2023 17:35:53.084,1958,16,2,17,-2,,,,
12-06-2023 17:35:53.106,1959,16,2,17,-2,,,,
12-06-2023 17:35:53.125,1960,16,2,17,-2,,,,
12-06-2023 17:35:53.145,1961,16,2,17,-2,,,,
12-06-2023 17:35:53.168,1962,16,2,17,-2,,,,
12-06-2023 17:35:53.186,1963,16,2,17,-2,,,,
12-06-2023 17:35:53.205,1964,16,2,17,-2,,,,
12-06-2023 17:35:53.225,1965,16,1,17,-3,,,,
12-06-2023 17:35:53.244,1966,16,1,17,-3,,,,
12-06-2023 17:35:53.265,1967,16,1,17,-3,,,,
12-06-2023 17:35:53.284,1968,16,2,17,-3,,,,
12-06-2023 17:35:53.304,1969,16,2,17,-3,,,,
12-06-2023 17:35:53.326,1970,16,2,17,-3,,,,
12-06-2023 17:35:53.346,1971,16,2,17,-2,,,,
12-06-2023 17:35:53.367,1972,16,2,17,-2,,,,
12-06-2023 17:35:53.385,1973,16,2,17,-3,,,,
12-06-2023 17:35:53.408,1974,16,2,17,-3,,,,
12-06-2023 17:35:53.425,1975,16,2,17,-3,,,,
12-06-2023 17:35:53.453,1976,16,2,17,-3,,,,
12-06-2023 17:35:53.467,1977,16,2,17,-4,,,,
12-06-2023 17:35:53.485,1978,16,2,17,-4,,,,
12-06-2023 17:35:53.505,1979,16,2,17,-4,,,,
12-06-2023 17:35:53.528,1980,16,2,17,-4,,,,
12-06-2023 17:35:53.546,1981,16,2,17,-4,,,,
12-06-2023 17:35:53.568,1982,16,2,17,-5,,,,
12-06-2023 17:35:53.584,1983,16,2,17,-6,,,,
12-06-2023 17:35:53.605,1984,16,2,17,-7,,,,
12-06-2023 17:35:53.628,1985,16,2,17,-7,,,,
12-06-2023 17:35:53.646,1986,16,2,17,-8,,,,
12-06-2023 17:35:53.668,1987,16,2,17,-8,,,,
12-06-2023 17:35:53.687,1988,16,2,17,-8,,,,
12-06-2023 17:35:53.705,1989,16,2,17,-8,,,,
12-06-2023 17:35:53.726,1990,16,2,17,-8,,,,
12-06-2023 17:35:53.744,1991,16,2,17,-8,,,,
12-06-2023 17:35:53.769,1992,16,2,17,-8,,,,
12-06-2023 17:35:53.787,1993,16,2,17,-8,,,,
12-06-2023 17:35:53.809,1994,16,2,17,-9,,,,
12-06-2023 17:35:53.827,1995,16,2,17,-10,,,,
12-06-2023 17:35:53.846,1996,16,2,17,-10,,,,
12-06-2023 17:35:53.868,1997,16,2,16,-11,,,,
12-06-2023 17:35:53.885,1998,16,2,16,-11,,,,
12-06-2023 17:35:53.905,1999,16,2,16,-12,,,,
12-06-2023 17:35:53.928,2000,16,2,16,-12,,,,
12-06-2023 17:35:53.948,2001,16,1,16,-13,,,,
12-06-2023 17:35:53.966,2002,16,1,16,-13,,,,
12-06-2023 17:35:53.984,2003,16,1,16,-13,,,,
12-06-2023 17:35:54.006,2004,16,1,15,-14,,,,
12-06-2023 17:35:54.025,2005,16,1,15,-14,,,,
12-06-2023 17:35:54.047,2006,16,1,15,-14,,,,
12-06-2023 17:35:54.065,2007,16,1,15,-15,,,,
12-06-2023 17:35:54.087,2008,16,1,15,-15,,,,
12-06-2023 17:35:54.105,2009,16,1,15,-16,,,,
12-06-2023 17:35:54.125,2010,16,1,15,-16,,,,
12-06-2023 17:35:54.145,2011,16,1,15,-16,,,,
12-06-2023 17:35:54.169,2012,16,1,15,-16,,,,
12-06-2023 17:35:54.186,2013,16,1,14,-17,,,,
12-06-2023 17:35:54.208,2014,16,1,14,-17,,,,
12-06-2023 17:35:54.228,2015,16,1,14,-17,,,,
12-06-2023 17:35:54.246,2016,16,2,15,-17,,,,
12-06-2023 17:35:54.265,2017,16,2,15,-17,,,,
12-06-2023 17:35:54.287,2018,16,2,15,-17,,,,
12-06-2023 17:35:54.306,2019,16,2,15,-17,,,,
12-06-2023 17:35:54.327,2020,16,1,15,-17,,,,
12-06-2023 17:35:54.347,2021,16,1,15,-17,,,,
12-06-2023 17:35:54.365,2022,16,1,15,-17,,,,
12-06-2023 17:35:54.387,2023,16,1,14,-18,,,,
12-06-2023 17:35:54.407,2024,16,1,14,-18,,,,
12-06-2023 17:35:54.431,2025,16,1,15,-17,,,,
12-06-2023 17:35:54.453,2026,16,1,15,-17,,,,
12-06-2023 17:35:54.473,2027,16,1,15,-16,,,,
12-06-2023 17:35:54.485,2028,16,1,15,-16,,,,
12-06-2023 17:35:54.505,2029,16,2,15,-16,,,,
12-06-2023 17:35:54.525,2030,16,2,15,-16,,,,
12-06-2023 17:35:54.549,2031,16,1,15,-16,,,,
12-06-2023 17:35:54.567,2032,16,2,15,-16,,,,
12-06-2023 17:35:54.585,2033,16,2,15,-16,,,,
12-06-2023 17:35:54.605,2034,16,2,15,-16,,,,
12-06-2023 17:35:54.625,2035,16,2,15,-16,,,,
12-06-2023 17:35:54.646,2036,16,2,15,-16,,,,
12-06-2023 17:35:54.667,2037,16,2,15,-17,,,,
12-06-2023 17:35:54.685,2038,16,2,15,-17,,,,
12-06-2023 17:35:54.705,2039,16,2,15,-17,,,,
12-06-2023 17:35:54.725,2040,16,2,15,-16,,,,
12-06-2023 17:35:54.746,2041,16,2,15,-16,,,,
12-06-2023 17:35:54.768,2042,16,2,15,-17,,,,
12-06-2023 17:35:54.788,2043,16,2,15,-17,,,,
12-06-2023 17:35:54.805,2044,16,2,15,-16,,,,
12-06-2023 17:35:54.826,2045,16,2,15,-16,,,,
12-06-2023 17:35:54.847,2046,16,2,15,-15,,,,
12-06-2023 17:35:54.865,2047,16,2,15,-15,,,,
12-06-2023 17:35:54.885,2048,16,2,15,-15,,,,
12-06-2023 17:35:54.907,2049,16,3,15,-15,,,,
12-06-2023 17:35:54.926,2050,16,3,15,-15,,,,
12-06-2023 17:35:54.947,2051,16,3,15,-16,,,,
12-06-2023 17:35:54.969,2052,16,3,15,-15,,,,
12-06-2023 17:35:54.988,2053,16,3,15,-15,,,,
12-06-2023 17:35:55.006,2054,16,3,15,-15,,,,
12-06-2023 17:35:55.028,2055,16,3,15,-15,,,,
12-06-2023 17:35:55.048,2056,16,3,15,-15,,,,
12-06-2023 17:35:55.067,2057,16,3,15,-16,,,,
12-06-2023 17:35:55.085,2058,16,3,15,-16,,,,
12-06-2023 17:35:55.107,2059,16,3,15,-16,,,,
12-06-2023 17:35:55.128,2060,16,3,15,-16,,,,
12-06-2023 17:35:55.147,2061,16,4,15,-16,,,,
12-06-2023 17:35:55.165,2062,16,4,15,-15,,,,
12-06-2023 17:35:55.189,2063,16,4,15,-15,,,,
12-06-2023 17:35:55.205,2064,16,4,15,-15,,,,
12-06-2023 17:35:55.227,2065,16,4,15,-14,,,,
12-06-2023 17:35:55.246,2066,16,5,16,-14,,,,
12-06-2023 17:35:55.263,2067,16,5,16,-13,,,,
12-06-2023 17:35:55.286,2068,17,5,16,-13,,,,
12-06-2023 17:35:55.307,2069,17,6,16,-12,,,,
12-06-2023 17:35:55.325,2070,17,6,16,-11,,,,
12-06-2023 17:35:55.347,2071,17,6,16,-11,,,,
12-06-2023 17:35:55.366,2072,17,6,16,-11,,,,
12-06-2023 17:35:55.385,2073,17,6,16,-10,,,,
12-06-2023 17:35:55.404,2074,17,6,16,-10,,,,
12-06-2023 17:35:55.427,2075,17,6,16,-10,,,,
12-06-2023 17:35:55.445,2076,17,6,16,-9,,,,
12-06-2023 17:35:55.466,2077,17,6,16,-9,,,,
12-06-2023 17:35:55.487,2078,17,6,16,-9,,,,
12-06-2023 17:35:55.507,2079,17,6,16,-9,,,,
12-06-2023 17:35:55.528,2080,17,6,16,-8,,,,
12-06-2023 17:35:55.546,2081,16,6,16,-8,,,,
12-06-2023 17:35:55.565,2082,16,6,16,-8,,,,
12-06-2023 17:35:55.588,2083,16,6,16,-8,,,,
12-06-2023 17:35:55.606,2084,16,6,16,-8,,,,
12-06-2023 17:35:55.627,2085,16,6,16,-8,,,,
12-06-2023 17:35:55.647,2086,16,6,16,-8,,,,
12-06-2023 17:35:55.667,2087,16,6,16,-7,,,,
12-06-2023 17:35:55.689,2088,16,5,16,-7,,,,
12-06-2023 17:35:55.705,2089,16,5,16,-7,,,,
12-06-2023 17:35:55.725,2090,16,5,16,-6,,,,
12-06-2023 17:35:55.745,2091,16,5,16,-6,,,,
12-06-2023 17:35:55.764,2092,16,5,16,-6,,,,
12-06-2023 17:35:55.786,2093,16,5,16,-5,,,,
12-06-2023 17:35:55.808,2094,16,4,16,-5,,,,
12-06-2023 17:35:55.827,2095,16,4,16,-5,,,,
12-06-2023 17:35:55.846,2096,16,4,16,-4,,,,
12-06-2023 17:35:55.864,2097,16,4,16,-4,,,,
12-06-2023 17:35:55.888,2098,16,4,16,-4,,,,
12-06-2023 17:35:55.910,2099,16,4,16,-4,,,,
12-06-2023 17:35:55.928,2100,16,4,16,-3,,,,
12-06-2023 17:35:55.946,2101,16,3,16,-3,,,,
12-06-2023 17:35:55.965,2102,16,3,16,-3,,,,
12-06-2023 17:35:55.984,2103,16,3,16,-3,,,,
12-06-2023 17:35:56.006,2104,16,3,16,-3,,,,
12-06-2023 17:35:56.028,2105,16,3,16,-3,,,,
12-06-2023 17:35:56.046,2106,16,3,16,-3,,,,
12-06-2023 17:35:56.067,2107,16,3,16,-2,,,,
12-06-2023 17:35:56.084,2108,16,3,17,-1,,,,
12-06-2023 17:35:56.107,2109,16,2,17,-1,,,,
12-06-2023 17:35:56.131,2110,16,2,17,-1,,,,
12-06-2023 17:35:56.145,2111,16,2,18,0,,,,
12-06-2023 17:35:56.170,2112,16,2,18,0,,,,
12-06-2023 17:35:56.187,2113,16,2,18,-1,,,,
12-06-2023 17:35:56.204,2114,16,3,18,-1,,,,
12-06-2023 17:35:56.225,2115,16,3,18,-2,,,,
12-06-2023 17:35:56.245,2116,16,3,18,-2,,,,
12-06-2023 17:35:56.269,2117,16,3,17,-4,,,,
12-06-2023 17:35:56.287,2118,16,3,15,-5,,,,
12-06-2023 17:35:56.306,2119,16,3,15,-6,,,,
12-06-2023 17:35:56.325,2120,16,3,15,-6,,,,
12-06-2023 17:35:56.348,2121,16,3,15,-6,,,,
12-06-2023 17:35:56.365,2122,16,3,15,-6,,,,
12-06-2023 17:35:56.388,2123,16,3,15,-6,,,,
12-06-2023 17:35:56.404,2124,16,3,15,-6,,,,
12-06-2023 17:35:56.428,2125,16,3,15,-6,,,,
12-06-2023 17:35:56.447,2126,16,3,15,-5,,,,
12-06-2023 17:35:56.465,2127,16,3,15,-5,,,,
12-06-2023 17:35:56.486,2128,16,3,15,-5,,,,
12-06-2023 17:35:56.505,2129,16,3,15,-5,,,,
12-06-2023 17:35:56.524,2130,16,3,15,-5,,,,
12-06-2023 17:35:56.546,2131,16,3,15,-5,,,,
12-06-2023 17:35:56.568,2132,16,3,15,-5,,,,
12-06-2023 17:35:56.586,2133,16,3,15,-5,,,,
12-06-2023 17:35:56.605,2134,16,3,15,-5,,,,
12-06-2023 17:35:56.624,2135,16,3,15,-5,,,,
12-06-2023 17:35:56.644,2136,16,3,15,-5,,,,
12-06-2023 17:35:56.664,2137,16,3,15,-5,,,,
12-06-2023 17:35:56.688,2138,16,3,15,-4,,,,
12-06-2023 17:35:56.706,2139,16,3,15,-4,,,,
12-06-2023 17:35:56.724,2140,16,3,15,-4,,,,
12-06-2023 17:35:56.745,2141,16,3,15,-4,,,,
12-06-2023 17:35:56.767,2142,16,3,15,-4,,,,
12-06-2023 17:35:56.788,2143,16,3,15,-4,,,,
12-06-2023 17:35:56.807,2144,16,3,15,-4,,,,
12-06-2023 17:35:56.828,2145,16,3,15,-4,,,,
12-06-2023 17:35:56.845,2146,16,3,15,-4,,,,
12-06-2023 17:35:56.867,2147,15,3,15,-4,,,,
12-06-2023 17:35:56.887,2148,15,3,15,-4,,,,
12-06-2023 17:35:56.908,2149,15,3,15,-4,,,,
12-06-2023 17:35:56.925,2150,15,3,15,-4,,,,
12-06-2023 17:35:56.946,2151,15,3,15,-4,,,,
12-06-2023 17:35:56.965,2152,15,3,15,-4,,,,
12-06-2023 17:35:56.988,2153,15,3,15,-4,,,,
12-06-2023 17:35:57.005,2154,15,3,15,-4,,,,
12-06-2023 17:35:57.026,2155,15,3,15,-5,,,,
12-06-2023 17:35:57.048,2156,15,2,15,-4,,,,
12-06-2023 17:35:57.066,2157,15,2,15,-4,,,,
12-06-2023 17:35:57.088,2158,15,2,15,-4,,,,
12-06-2023 17:35:57.106,2159,16,2,15,-4,,,,
12-06-2023 17:35:57.129,2160,15,2,15,-4,,,,
12-06-2023 17:35:57.149,2161,16,2,15,-3,,,,
12-06-2023 17:35:57.167,2162,16,2,15,-3,,,,
12-06-2023 17:35:57.190,2163,16,2,15,-3,,,,
12-06-2023 17:35:57.207,2164,16,2,15,-3,,,,
12-06-2023 17:35:57.228,2165,16,2,15,-3,,,,
12-06-2023 17:35:57.248,2166,16,2,15,-3,,,,
12-06-2023 17:35:57.265,2167,16,2,15,-3,,,,
12-06-2023 17:35:57.288,2168,16,1,15,-2,,,,
12-06-2023 17:35:57.306,2169,16,1,15,-2,,,,
12-06-2023 17:35:57.327,2170,16,1,16,-2,,,,
12-06-2023 17:35:57.344,2171,16,1,16,-2,,,,
12-06-2023 17:35:57.366,2172,16,1,16,-2,,,,
12-06-2023 17:35:57.387,2173,15,1,16,-2,,,,
12-06-2023 17:35:57.406,2174,15,1,16,-2,,,,
12-06-2023 17:35:57.428,2175,15,1,16,-2,,,,
12-06-2023 17:35:57.444,2176,15,1,16,-2,,,,
12-06-2023 17:35:57.470,2177,15,1,16,-2,,,,
12-06-2023 17:35:57.485,2178,15,1,16,-2,,,,
12-06-2023 17:35:57.508,2179,15,1,16,-1,,,,
12-06-2023 17:35:57.525,2180,15,1,16,0,,,,
12-06-2023 17:35:57.546,2181,15,1,17,0,,,,
12-06-2023 17:35:57.566,2182,15,1,16,0,,,,
12-06-2023 17:35:57.584,2183,15,1,16,-1,,,,
12-06-2023 17:35:57.605,2184,15,1,15,-2,,,,
12-06-2023 17:35:57.624,2185,15,1,15,-2,,,,
12-06-2023 17:35:57.645,2186,16,1,15,-2,,,,
12-06-2023 17:35:57.665,2187,16,1,15,-2,,,,
12-06-2023 17:35:57.685,2188,16,1,15,-2,,,,
12-06-2023 17:35:57.707,2189,16,1,15,-2,,,,
12-06-2023 17:35:57.725,2190,16,1,15,-2,,,,
12-06-2023 17:35:57.746,2191,16,1,15,-2,,,,
12-06-2023 17:35:57.764,2192,16,1,15,-2,,,,
12-06-2023 17:35:57.787,2193,16,1,15,-2,,,,
12-06-2023 17:35:57.806,2194,15,1,15,-2,,,,
12-06-2023 17:35:57.826,2195,16,1,15,-2,,,,
12-06-2023 17:35:57.846,2196,16,1,15,-2,,,,
12-06-2023 17:35:57.866,2197,16,1,15,-2,,,,
12-06-2023 17:35:57.886,2198,16,1,15,-2,,,,
12-06-2023 17:35:57.905,2199,16,1,15,-2,,,,
12-06-2023 17:35:57.927,2200,16,1,15,-2,,,,
12-06-2023 17:35:57.945,2201,16,1,15,-2,,,,
12-06-2023 17:35:57.965,2202,16,1,15,-2,,,,
