Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,X_Vel,Z_Vel,Notes
12-06-2023 18:16:29.254,0,18,4,18,-7,,,
12-06-2023 18:16:29.273,1,18,4,18,-7,,,
12-06-2023 18:16:29.294,2,18,4,18,-7,,,
12-06-2023 18:16:29.315,3,18,4,18,-7,,,
12-06-2023 18:16:29.339,4,18,4,18,-7,,,
12-06-2023 18:16:29.364,5,18,4,18,-7,,,
12-06-2023 18:16:29.374,6,18,4,18,-7,,,
12-06-2023 18:16:29.395,7,18,4,18,-7,,,
12-06-2023 18:16:29.413,8,18,4,18,-7,,,
12-06-2023 18:16:29.435,9,18,4,18,-7,,,
12-06-2023 18:16:29.453,10,18,4,18,-7,,,
12-06-2023 18:16:29.475,11,18,4,18,-7,,,
12-06-2023 18:16:29.495,12,18,4,18,-7,,,
12-06-2023 18:16:29.515,13,18,4,18,-7,,,
12-06-2023 18:16:29.533,14,18,4,18,-7,,,
12-06-2023 18:16:29.555,15,18,4,18,-7,,,
12-06-2023 18:16:29.574,16,18,4,18,-7,,,
12-06-2023 18:16:29.594,17,18,4,18,-7,,,
12-06-2023 18:16:29.613,18,18,4,18,-7,,,
12-06-2023 18:16:29.634,19,18,4,18,-7,,,
12-06-2023 18:16:29.651,20,18,4,18,-7,,,
12-06-2023 18:16:29.674,21,18,4,18,-7,,,
12-06-2023 18:16:29.693,22,18,4,18,-7,,,
12-06-2023 18:16:29.712,23,18,4,18,-7,,,
12-06-2023 18:16:29.732,24,18,4,18,-7,,,
12-06-2023 18:16:29.754,25,18,4,18,-7,,,
12-06-2023 18:16:29.772,26,18,4,18,-7,,,
12-06-2023 18:16:29.794,27,18,4,18,-7,,,
12-06-2023 18:16:29.812,28,18,4,18,-7,,,
12-06-2023 18:16:29.833,29,18,4,18,-7,,,
12-06-2023 18:16:29.853,30,18,4,18,-7,,,
12-06-2023 18:16:29.875,31,18,4,18,-7,,,
12-06-2023 18:16:29.895,32,18,4,18,-7,,,
12-06-2023 18:16:29.912,33,18,4,18,-7,,,
12-06-2023 18:16:29.934,34,18,4,18,-7,,,
12-06-2023 18:16:29.956,35,18,4,18,-7,,,
12-06-2023 18:16:29.974,36,18,4,18,-7,,,
