Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,X_Vel,Z_Vel,Notes1,Notes2,Notes3,Notes4,Classification
26-06-2023 09:19:58.909,0,19,4,17,-4
26-06-2023 09:19:58.925,1,19,4,17,-4
26-06-2023 09:19:58.948,2,19,4,17,-4
26-06-2023 09:19:58.966,3,19,4,17,-4
26-06-2023 09:19:58.987,4,19,4,17,-4
26-06-2023 09:19:59.010,5,19,4,17,-4
26-06-2023 09:19:59.029,6,19,4,17,-4
26-06-2023 09:19:59.045,7,19,4,17,-4
26-06-2023 09:19:59.067,8,19,4,17,-4
26-06-2023 09:19:59.086,9,19,4,17,-4
26-06-2023 09:19:59.105,10,19,4,17,-4
26-06-2023 09:19:59.127,11,19,4,17,-4
26-06-2023 09:19:59.149,12,19,4,17,-4
26-06-2023 09:19:59.171,13,19,4,17,-4
26-06-2023 09:19:59.189,14,19,4,17,-4
26-06-2023 09:19:59.209,15,19,4,17,-4
26-06-2023 09:19:59.226,16,19,4,17,-4
26-06-2023 09:19:59.252,17,19,4,17,-4
26-06-2023 09:19:59.265,18,19,4,17,-4
26-06-2023 09:19:59.286,19,19,4,17,-4
26-06-2023 09:19:59.309,20,19,4,17,-4
26-06-2023 09:19:59.330,21,19,4,17,-4
26-06-2023 09:19:59.345,22,19,4,17,-4
26-06-2023 09:19:59.366,23,19,4,17,-4
26-06-2023 09:19:59.388,24,19,4,17,-4
26-06-2023 09:19:59.409,25,19,4,17,-4
26-06-2023 09:19:59.428,26,19,4,17,-4
26-06-2023 09:19:59.447,27,19,4,17,-4
26-06-2023 09:19:59.466,28,19,4,17,-4
26-06-2023 09:19:59.485,29,19,4,17,-4
26-06-2023 09:19:59.508,30,19,4,17,-4
26-06-2023 09:19:59.530,31,19,4,17,-4
26-06-2023 09:19:59.547,32,19,4,17,-4
26-06-2023 09:19:59.568,33,19,4,17,-4
26-06-2023 09:19:59.588,34,19,4,17,-4
26-06-2023 09:19:59.605,35,19,4,17,-4
26-06-2023 09:19:59.626,36,19,4,17,-4
26-06-2023 09:19:59.649,37,19,4,17,-4
26-06-2023 09:19:59.667,38,19,4,17,-4
26-06-2023 09:19:59.698,39,19,4,17,-4
26-06-2023 09:19:59.706,40,19,4,17,-4
26-06-2023 09:19:59.729,41,19,4,17,-4
26-06-2023 09:19:59.746,42,19,4,17,-4
26-06-2023 09:19:59.769,43,19,4,17,-4
26-06-2023 09:19:59.785,44,19,4,17,-4
26-06-2023 09:19:59.807,45,19,4,17,-4
26-06-2023 09:19:59.830,46,19,4,17,-4
26-06-2023 09:19:59.850,47,19,4,17,-4
26-06-2023 09:19:59.866,48,19,4,17,-4
26-06-2023 09:19:59.889,49,19,4,17,-4
26-06-2023 09:19:59.907,50,19,4,17,-4
26-06-2023 09:19:59.926,51,19,4,17,-4
26-06-2023 09:19:59.946,52,19,4,17,-4
26-06-2023 09:19:59.968,53,19,4,17,-4
26-06-2023 09:19:59.986,54,19,4,17,-4
26-06-2023 09:20:00.007,55,19,4,17,-4
26-06-2023 09:20:00.026,56,19,4,17,-4
26-06-2023 09:20:00.048,57,19,4,17,-4
26-06-2023 09:20:00.068,58,19,4,17,-4
26-06-2023 09:20:00.091,59,19,4,17,-4
26-06-2023 09:20:00.106,60,19,4,17,-4
26-06-2023 09:20:00.130,61,19,4,17,-4
26-06-2023 09:20:00.148,62,19,4,17,-4
26-06-2023 09:20:00.167,63,19,4,17,-4
26-06-2023 09:20:00.187,64,19,4,17,-4
26-06-2023 09:20:00.207,65,19,4,17,-4
26-06-2023 09:20:00.232,66,19,4,17,-4
26-06-2023 09:20:00.248,67,19,4,17,-4
26-06-2023 09:20:00.267,68,19,4,17,-4
26-06-2023 09:20:00.293,69,19,4,17,-4
26-06-2023 09:20:00.309,70,19,4,17,-4
26-06-2023 09:20:00.334,71,19,4,17,-4
26-06-2023 09:20:00.345,72,19,4,17,-4
26-06-2023 09:20:00.372,73,19,4,17,-4
26-06-2023 09:20:00.385,74,19,4,17,-4
26-06-2023 09:20:00.409,75,19,4,17,-4
26-06-2023 09:20:00.428,76,19,4,17,-4
26-06-2023 09:20:00.447,77,19,4,17,-4
26-06-2023 09:20:00.465,78,19,4,17,-4
26-06-2023 09:20:00.485,79,19,4,17,-4
26-06-2023 09:20:00.509,80,19,4,17,-4
26-06-2023 09:20:00.530,81,19,4,17,-4
26-06-2023 09:20:00.546,82,19,4,17,-4
26-06-2023 09:20:00.567,83,19,4,17,-4
26-06-2023 09:20:00.587,84,19,4,17,-4
26-06-2023 09:20:00.606,85,19,4,17,-4
26-06-2023 09:20:00.629,86,19,4,17,-4
26-06-2023 09:20:00.648,87,19,4,17,-4
26-06-2023 09:20:00.668,88,19,4,17,-4
26-06-2023 09:20:00.688,89,19,4,17,-4
26-06-2023 09:20:00.708,90,19,4,17,-4
26-06-2023 09:20:00.725,91,19,4,17,-4
26-06-2023 09:20:00.746,92,19,4,17,-4
26-06-2023 09:20:00.768,93,19,4,17,-4
26-06-2023 09:20:00.786,94,19,4,17,-4
26-06-2023 09:20:00.807,95,19,4,17,-4
26-06-2023 09:20:00.827,96,19,4,17,-4
26-06-2023 09:20:00.846,97,19,4,17,-4
26-06-2023 09:20:00.867,98,19,4,17,-4
26-06-2023 09:20:00.887,99,19,4,17,-4
26-06-2023 09:20:00.908,100,19,4,17,-4
26-06-2023 09:20:00.927,101,19,4,17,-4
26-06-2023 09:20:00.948,102,19,4,17,-4
26-06-2023 09:20:00.964,103,19,4,17,-4
26-06-2023 09:20:00.987,104,19,4,17,-4
26-06-2023 09:20:01.007,105,19,4,17,-4
26-06-2023 09:20:01.029,106,19,4,17,-4
26-06-2023 09:20:01.045,107,19,4,17,-4
26-06-2023 09:20:01.066,108,19,4,17,-4
26-06-2023 09:20:01.089,109,19,4,17,-4
26-06-2023 09:20:01.105,110,19,4,17,-4
26-06-2023 09:20:01.126,111,19,4,17,-4
26-06-2023 09:20:01.147,112,19,4,17,-4
26-06-2023 09:20:01.164,113,19,4,17,-4
26-06-2023 09:20:01.186,114,19,4,17,-4
26-06-2023 09:20:01.207,115,19,4,17,-4
26-06-2023 09:20:01.229,116,19,4,17,-4
26-06-2023 09:20:01.248,117,19,4,17,-4
26-06-2023 09:20:01.267,118,19,4,17,-4
26-06-2023 09:20:01.287,119,19,4,17,-4
26-06-2023 09:20:01.306,120,19,4,17,-4
26-06-2023 09:20:01.327,121,19,4,17,-4
26-06-2023 09:20:01.348,122,19,4,17,-4
26-06-2023 09:20:01.364,123,19,4,17,-4
26-06-2023 09:20:01.386,124,19,4,17,-4
26-06-2023 09:20:01.405,125,19,4,17,-4
26-06-2023 09:20:01.428,126,19,4,17,-4
26-06-2023 09:20:01.446,127,19,4,17,-4
26-06-2023 09:20:01.469,128,19,4,17,-4
26-06-2023 09:20:01.489,129,19,4,17,-4
26-06-2023 09:20:01.509,130,19,4,17,-4
26-06-2023 09:20:01.529,131,19,4,17,-4
26-06-2023 09:20:01.552,132,19,4,17,-4
26-06-2023 09:20:01.568,133,19,4,17,-4
26-06-2023 09:20:01.590,134,19,4,17,-4
26-06-2023 09:20:01.606,135,19,4,17,-4
26-06-2023 09:20:01.628,136,19,4,17,-4
26-06-2023 09:20:01.649,137,19,4,17,-4
26-06-2023 09:20:01.668,138,19,4,17,-4
26-06-2023 09:20:01.686,139,19,4,17,-4
26-06-2023 09:20:01.709,140,19,4,17,-4
26-06-2023 09:20:01.726,141,19,4,17,-4
26-06-2023 09:20:01.751,142,19,4,17,-4
26-06-2023 09:20:01.769,143,19,4,17,-4
26-06-2023 09:20:01.789,144,19,4,17,-4
26-06-2023 09:20:01.810,145,19,4,17,-4
26-06-2023 09:20:01.829,146,19,4,17,-4
26-06-2023 09:20:01.848,147,19,4,17,-4
26-06-2023 09:20:01.873,148,19,4,17,-4
26-06-2023 09:20:01.888,149,19,4,17,-4
26-06-2023 09:20:01.909,150,19,4,17,-4
26-06-2023 09:20:01.927,151,19,4,17,-4
26-06-2023 09:20:01.948,152,19,4,17,-4
26-06-2023 09:20:01.970,153,19,4,17,-4
26-06-2023 09:20:01.993,154,19,4,17,-4
26-06-2023 09:20:02.011,155,19,4,17,-4
26-06-2023 09:20:02.025,156,19,4,17,-4
26-06-2023 09:20:02.048,157,19,4,17,-4
26-06-2023 09:20:02.066,158,19,4,17,-4
26-06-2023 09:20:02.090,159,19,4,17,-4
26-06-2023 09:20:02.109,160,19,4,17,-4
26-06-2023 09:20:02.130,161,19,4,17,-4
26-06-2023 09:20:02.149,162,19,4,17,-4
26-06-2023 09:20:02.168,163,19,4,17,-4
26-06-2023 09:20:02.185,164,19,4,17,-4
26-06-2023 09:20:02.208,165,19,4,17,-4
26-06-2023 09:20:02.233,166,19,4,17,-4
26-06-2023 09:20:02.249,167,19,4,17,-4
26-06-2023 09:20:02.267,168,19,4,17,-4
26-06-2023 09:20:02.289,169,19,4,17,-4
26-06-2023 09:20:02.306,170,19,4,17,-4
26-06-2023 09:20:02.326,171,19,4,17,-4
26-06-2023 09:20:02.346,172,19,4,17,-4
26-06-2023 09:20:02.367,173,19,4,17,-4
26-06-2023 09:20:02.389,174,19,4,17,-4
26-06-2023 09:20:02.409,175,19,4,17,-4
26-06-2023 09:20:02.430,176,19,4,17,-4
26-06-2023 09:20:02.446,177,19,4,17,-4
26-06-2023 09:20:02.467,178,19,4,17,-4
26-06-2023 09:20:02.489,179,19,4,17,-4
26-06-2023 09:20:02.509,180,19,4,17,-4
26-06-2023 09:20:02.529,181,19,4,17,-4
26-06-2023 09:20:02.545,182,19,4,17,-4
26-06-2023 09:20:02.572,183,19,4,17,-4
26-06-2023 09:20:02.592,184,19,4,17,-4
26-06-2023 09:20:02.610,185,19,4,17,-4
26-06-2023 09:20:02.627,186,19,4,17,-4
26-06-2023 09:20:02.649,187,19,4,17,-4
26-06-2023 09:20:02.671,188,19,4,17,-4
26-06-2023 09:20:02.688,189,19,4,17,-4
26-06-2023 09:20:02.711,190,19,4,17,-4
26-06-2023 09:20:02.732,191,19,4,17,-4
26-06-2023 09:20:02.748,192,19,4,17,-4
26-06-2023 09:20:02.768,193,19,4,17,-4
26-06-2023 09:20:02.794,194,19,4,17,-4
26-06-2023 09:20:02.807,195,19,4,17,-4
26-06-2023 09:20:02.829,196,19,4,17,-4
26-06-2023 09:20:02.852,197,19,4,17,-4
26-06-2023 09:20:02.868,198,19,4,17,-4
26-06-2023 09:20:02.888,199,19,4,17,-4
26-06-2023 09:20:02.906,200,19,4,17,-4
26-06-2023 09:20:02.929,201,19,4,17,-4
26-06-2023 09:20:02.946,202,19,4,17,-4
26-06-2023 09:20:02.969,203,19,4,17,-4
26-06-2023 09:20:02.986,204,19,4,17,-4
26-06-2023 09:20:03.011,205,19,4,17,-4
26-06-2023 09:20:03.028,206,19,4,17,-4
26-06-2023 09:20:03.048,207,19,4,17,-4
26-06-2023 09:20:03.065,208,19,4,17,-4
26-06-2023 09:20:03.089,209,19,4,17,-4
26-06-2023 09:20:03.110,210,19,4,17,-4
26-06-2023 09:20:03.129,211,19,4,17,-4
26-06-2023 09:20:03.147,212,19,4,17,-4
26-06-2023 09:20:03.170,213,19,4,17,-4
26-06-2023 09:20:03.191,214,19,4,17,-4
26-06-2023 09:20:03.206,215,19,4,17,-4
26-06-2023 09:20:03.227,216,19,4,17,-4
26-06-2023 09:20:03.249,217,19,4,17,-4
26-06-2023 09:20:03.268,218,19,4,17,-4
26-06-2023 09:20:03.300,219,19,4,17,-4
26-06-2023 09:20:03.314,220,19,4,17,-4
26-06-2023 09:20:03.325,221,19,4,17,-4
26-06-2023 09:20:03.349,222,19,4,17,-4
26-06-2023 09:20:03.372,223,19,4,17,-4
26-06-2023 09:20:03.392,224,19,4,17,-4
26-06-2023 09:20:03.410,225,19,4,17,-4
26-06-2023 09:20:03.425,226,19,4,17,-4
26-06-2023 09:20:03.449,227,19,4,17,-4
26-06-2023 09:20:03.468,228,19,4,17,-4
26-06-2023 09:20:03.488,229,19,4,17,-4
26-06-2023 09:20:03.511,230,19,4,17,-4
26-06-2023 09:20:03.528,231,19,4,17,-4
26-06-2023 09:20:03.545,232,19,4,17,-4
26-06-2023 09:20:03.566,233,19,4,17,-4
26-06-2023 09:20:03.589,234,19,4,17,-4
26-06-2023 09:20:03.607,235,19,4,17,-4
26-06-2023 09:20:03.629,236,19,4,17,-4
26-06-2023 09:20:03.645,237,19,4,17,-4
26-06-2023 09:20:03.666,238,19,4,17,-4
26-06-2023 09:20:03.686,239,19,4,17,-4
26-06-2023 09:20:03.707,240,19,4,17,-4
26-06-2023 09:20:03.729,241,19,4,17,-4
26-06-2023 09:20:03.747,242,19,4,17,-4
