Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,X_Vel,Z_Vel,Notes1,Notes2,Notes3,Notes4
26-06-2023 09:57:09.165,117,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.187,118,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.205,119,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.223,120,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.245,121,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.263,122,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.284,123,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.306,124,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.325,125,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.348,126,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.366,127,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.386,128,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.406,129,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.423,130,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.445,131,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.462,132,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.483,133,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.503,134,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.526,135,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.545,136,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.566,137,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.585,138,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.603,139,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.625,140,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.645,141,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.662,142,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.686,143,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.704,144,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.725,145,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.744,146,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.766,147,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.784,148,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.809,149,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.824,150,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.844,151,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.865,152,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.887,153,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.905,154,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.923,155,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.944,156,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.964,157,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:09.983,158,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.002,159,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.023,160,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.044,161,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.063,162,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.085,163,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.105,164,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.129,165,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.146,166,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.164,167,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.184,168,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.209,169,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.227,170,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.245,171,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.264,172,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.285,173,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.304,174,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.329,175,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.344,176,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.369,177,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.385,178,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.405,179,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.423,180,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.446,181,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.466,182,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.486,183,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.504,184,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.525,185,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.544,186,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.565,187,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.586,188,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.605,189,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.626,190,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.643,191,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.667,192,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.685,193,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.703,194,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.728,195,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.747,196,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.766,197,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.784,198,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.813,199,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.832,200,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.853,201,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.869,202,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.890,203,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.909,204,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.930,205,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.947,206,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.964,207,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:10.986,208,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.008,209,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.026,210,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.048,211,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.066,212,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.086,213,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.106,214,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.125,215,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.145,216,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.165,217,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.183,218,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.207,219,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.223,220,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.246,221,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.263,222,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.289,223,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.304,224,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.328,225,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.347,226,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.367,227,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.385,228,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.407,229,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.430,230,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.444,231,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.465,232,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.486,233,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.506,234,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.526,235,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.546,236,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.564,237,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.584,238,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.604,239,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.626,240,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.644,241,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.662,242,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.684,243,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.704,244,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.725,245,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.745,246,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.766,247,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.785,248,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.808,249,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.828,250,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.844,251,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.869,252,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.888,253,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.906,254,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.922,255,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.947,256,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.968,257,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:11.985,258,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.006,259,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.029,260,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.046,261,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.065,262,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.084,263,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.104,264,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.122,265,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.146,266,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.163,267,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.184,268,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.207,269,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.228,270,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.244,271,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.264,272,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.282,273,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.304,274,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.324,275,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.345,276,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.368,277,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.387,278,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.408,279,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.426,280,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.450,281,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.467,282,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.490,283,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.504,284,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.526,285,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.546,286,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.565,287,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.586,288,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.606,289,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.626,290,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.645,291,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.665,292,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.686,293,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.703,294,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.727,295,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.744,296,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.763,297,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.787,298,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.809,299,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.830,300,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.848,301,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.865,302,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.886,303,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.907,304,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.923,305,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.945,306,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.967,307,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:12.987,308,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.006,309,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.024,310,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.044,311,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.063,312,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.084,313,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.107,314,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.124,315,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.148,316,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.166,317,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.185,318,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.203,319,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.226,320,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.245,321,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.265,322,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.286,323,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.307,324,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.325,325,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.343,326,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.363,327,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.388,328,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.405,329,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.428,330,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.451,331,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.464,332,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.488,333,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.503,334,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.524,335,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.544,336,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.564,337,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.584,338,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.607,339,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.624,340,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.643,341,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.667,342,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.684,343,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.706,344,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.726,345,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.748,346,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.764,347,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.784,348,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.805,349,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.827,350,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.848,351,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.865,352,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.886,353,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.903,354,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.927,355,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.947,356,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.965,357,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:13.984,358,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:14.002,359,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:14.024,360,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:14.050,361,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:14.066,362,20,6,21,-7,,,CUTOFF,,,
26-06-2023 09:57:14.086,363,20,6,21,-7,,,CUTOFF,,,
