Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,X_Vel,Z_Vel,Notes1,Notes2,Notes3,Notes4
26-06-2023 09:45:08.688,31,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.710,32,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.728,33,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.752,34,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.770,35,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.794,36,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.811,37,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.828,38,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.848,39,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.868,40,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.889,41,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.912,42,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.928,43,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.950,44,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.971,45,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:08.988,46,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.012,47,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.031,48,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.049,49,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.068,50,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.090,51,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.109,52,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.129,53,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.150,54,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.168,55,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.189,56,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.209,57,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.230,58,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.248,59,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.271,60,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.291,61,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.309,62,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.330,63,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.350,64,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.368,65,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.391,66,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.411,67,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.427,68,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.448,69,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.470,70,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.490,71,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.509,72,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.529,73,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.549,74,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.569,75,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.591,76,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.609,77,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.631,78,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.648,79,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.670,80,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.688,81,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.708,82,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.730,83,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.751,84,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.769,85,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.793,86,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.807,87,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.832,88,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.850,89,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.871,90,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.890,91,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.911,92,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.929,93,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.951,94,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.971,95,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:09.991,96,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.010,97,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.027,98,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.049,99,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.070,100,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.087,101,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.110,102,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.130,103,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.149,104,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.170,105,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.190,106,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.213,107,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.230,108,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.248,109,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.268,110,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.288,111,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.311,112,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.328,113,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.350,114,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.370,115,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.388,116,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.413,117,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.429,118,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.450,119,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.469,120,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.490,121,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.510,122,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.532,123,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.553,124,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.570,125,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.590,126,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.612,127,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.634,128,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.649,129,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.671,130,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.690,131,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.708,132,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.729,133,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.751,134,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.769,135,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.792,136,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.815,137,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.834,138,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.853,139,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.870,140,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.891,141,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.912,142,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.933,143,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.952,144,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.969,145,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:10.991,146,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.010,147,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.033,148,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.048,149,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.072,150,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.088,151,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.110,152,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.128,153,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.149,154,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.171,155,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.191,156,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.209,157,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.230,158,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.248,159,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.268,160,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.288,161,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.310,162,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.329,163,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.351,164,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.369,165,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.390,166,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.408,167,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.428,168,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.449,169,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.472,170,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.490,171,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.509,172,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.529,173,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.548,174,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.570,175,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.591,176,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.611,177,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.631,178,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.649,179,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.670,180,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.688,181,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.712,182,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.731,183,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.751,184,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.771,185,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.788,186,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.809,187,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.828,188,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.850,189,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.868,190,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.891,191,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.910,192,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.931,193,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.949,194,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.968,195,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:11.989,196,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.012,197,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.030,198,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.048,199,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.070,200,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.092,201,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.110,202,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.130,203,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.148,204,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.171,205,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.190,206,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.208,207,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.231,208,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.248,209,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.271,210,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.290,211,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.310,212,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.329,213,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.350,214,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.372,215,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.390,216,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.409,217,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.431,218,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.451,219,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.471,220,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.490,221,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.511,222,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.529,223,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.551,224,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.570,225,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.588,226,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.611,227,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.629,228,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.648,229,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.669,230,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.689,231,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.712,232,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.731,233,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.753,234,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.772,235,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.791,236,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.810,237,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.834,238,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.853,239,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.869,240,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.890,241,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.913,242,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.927,243,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.948,244,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.968,245,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:12.991,246,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.011,247,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.032,248,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.051,249,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.072,250,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.090,251,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.108,252,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.131,253,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.150,254,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.169,255,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.189,256,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.208,257,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.230,258,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.248,259,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.270,260,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.295,261,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.312,262,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.330,263,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.350,264,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.369,265,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.388,266,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.410,267,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.432,268,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.449,269,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.470,270,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.491,271,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.510,272,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.532,273,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.552,274,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.570,275,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.588,276,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.612,277,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.628,278,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.649,279,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.670,280,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.690,281,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.712,282,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.732,283,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.750,284,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.769,285,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.792,286,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.809,287,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.833,288,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.850,289,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.871,290,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.888,291,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.908,292,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.929,293,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.949,294,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.970,295,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:13.990,296,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.010,297,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.031,298,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.050,299,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.069,300,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.088,301,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.110,302,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.129,303,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.149,304,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.168,305,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.189,306,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.212,307,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.228,308,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.250,309,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.269,310,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.290,311,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.308,312,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.329,313,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.348,314,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.370,315,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.391,316,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.410,317,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.428,318,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.450,319,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.469,320,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.490,321,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.509,322,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.528,323,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.551,324,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.571,325,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.588,326,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.607,327,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.631,328,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.649,329,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.667,330,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.689,331,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.711,332,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.728,333,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.747,334,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.767,335,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.791,336,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.813,337,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.831,338,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.851,339,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.869,340,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.891,341,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.910,342,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.930,343,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.950,344,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.968,345,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:14.990,346,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.011,347,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.030,348,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.050,349,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.071,350,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.091,351,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.109,352,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.128,353,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.151,354,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.170,355,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.190,356,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.209,357,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.229,358,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.248,359,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.269,360,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.288,361,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.310,362,32,11,19,-6,,,CUTOFF,,,
26-06-2023 09:45:15.328,363,32,11,19,-6,,,CUTOFF,,,
